bootstrap_iteration,recommendation_type,C1,Q1,C2,predicted_charge_time,_life
762,longevity,4.8,80.0,4.8,10.22380347710617,1447.269775390625
763,fast_charge,5.2,58.0,4.55,9.817210070512763,1308.2593994140625
763,ideal_point_compromise,4.2,29.0,5.55,9.880174133476826,1355.791748046875
763,longevity,3.7,31.0,5.9,10.233881351590824,1389.289306640625
764,fast_charge,5.2,58.0,4.55,9.817210070512763,1293.276123046875
764,ideal_point_compromise,5.2,59.0,4.2,10.031495784798476,1323.135498046875
764,longevity,5.3,54.0,4.0,10.237011024275983,1339.9072265625
765,fast_charge,5.2,58.0,4.55,9.817210070512763,1245.475341796875
765,ideal_point_compromise,5.05,67.0,4.4,9.956926789437404,1279.8443603515625
765,longevity,5.0,67.0,4.0,10.213803477106172,1315.1544189453125
766,fast_charge,5.2,58.0,4.55,9.817210070512763,1292.314697265625
766,ideal_point_compromise,5.2,59.0,4.2,10.031495784798476,1328.7552490234375
766,longevity,5.3,54.0,4.0,10.237011024275983,1352.4190673828125
767,fast_charge,5.2,58.0,4.55,9.817210070512763,1266.9208984375
767,ideal_point_compromise,5.1,64.0,4.25,10.012038771223818,1315.208251953125
767,longevity,5.0,67.0,4.0,10.213803477106172,1345.261474609375
768,fast_charge,5.2,58.0,4.55,9.817210070512763,1189.7838134765625
768,ideal_point_compromise,5.1,64.0,4.25,10.012038771223818,1218.055419921875
768,longevity,5.0,67.0,4.0,10.213803477106172,1237.1719970703125
769,fast_charge,5.2,58.0,4.55,9.817210070512763,1373.697265625
769,ideal_point_compromise,5.2,59.0,4.2,10.031495784798476,1415.171630859375
769,longevity,5.3,54.0,4.0,10.237011024275983,1437.19091796875
770,fast_charge,5.2,58.0,4.55,9.817210070512763,1301.9803466796875
770,ideal_point_compromise,5.4,47.0,4.4,9.946025699328391,1341.815673828125
770,longevity,5.6,36.0,4.3,10.220481217969958,1379.3798828125
771,fast_charge,5.2,58.0,4.55,9.817210070512763,1278.68212890625
771,ideal_point_compromise,5.05,67.0,4.4,9.956926789437404,1338.709716796875
771,longevity,5.0,67.0,4.0,10.213803477106172,1424.694091796875
772,fast_charge,5.2,58.0,4.55,9.817210070512763,1316.626953125
772,ideal_point_compromise,5.05,67.0,4.4,9.956926789437404,1343.6585693359375
772,longevity,5.0,67.0,4.0,10.213803477106172,1360.1995849609375
773,fast_charge,5.2,58.0,4.55,9.817210070512763,1470.078125
773,ideal_point_compromise,4.95,71.0,4.7,9.97880025337954,1522.0828857421875
773,longevity,4.8,80.0,4.8,10.22380347710617,1561.460205078125
774,fast_charge,5.2,58.0,4.55,9.817210070512763,1292.01513671875
774,ideal_point_compromise,5.2,59.0,4.2,10.031495784798476,1325.849365234375
774,longevity,5.3,54.0,4.0,10.237011024275983,1347.0557861328125
775,fast_charge,5.2,58.0,4.55,9.817210070512763,1469.5848388671875
775,ideal_point_compromise,4.2,29.0,5.55,9.880174133476826,1615.8399658203125
775,longevity,3.7,31.0,5.9,10.233881351590824,1702.0164794921875
776,fast_charge,5.2,58.0,4.55,9.817210070512763,1442.3228759765625
776,ideal_point_compromise,4.95,71.0,4.7,9.97880025337954,1470.9617919921875
776,longevity,4.8,80.0,4.8,10.22380347710617,1491.2445068359375
777,fast_charge,5.2,58.0,4.55,9.817210070512763,1230.2733154296875
777,ideal_point_compromise,5.3,53.0,4.3,9.991245337571288,1276.727294921875
777,longevity,5.3,54.0,4.0,10.237011024275983,1325.79052734375
778,fast_charge,5.2,58.0,4.55,9.817210070512763,1327.8712158203125
778,ideal_point_compromise,5.05,67.0,4.4,9.956926789437404,1362.923828125
778,longevity,5.0,67.0,4.0,10.213803477106172,1398.290771484375
779,fast_charge,5.2,58.0,4.55,9.817210070512763,1333.6844482421875
779,ideal_point_compromise,5.1,64.0,4.25,10.012038771223818,1379.4112548828125
779,longevity,5.0,67.0,4.0,10.213803477106172,1410.66650390625
780,fast_charge,5.2,58.0,4.55,9.817210070512763,1331.4925537109375
780,ideal_point_compromise,5.05,67.0,4.4,9.956926789437404,1355.6982421875
780,longevity,5.0,67.0,4.0,10.213803477106172,1378.29248046875
781,fast_charge,5.2,58.0,4.55,9.817210070512763,1218.5177001953125
781,ideal_point_compromise,5.1,64.0,4.25,10.012038771223818,1278.6937255859375
781,longevity,5.0,67.0,4.0,10.213803477106172,1320.6173095703125
782,fast_charge,5.2,58.0,4.55,9.817210070512763,1388.0341796875
782,ideal_point_compromise,4.95,72.0,4.6,9.994554465248461,1429.1314697265625
782,longevity,4.8,80.0,4.8,10.22380347710617,1454.697265625
783,fast_charge,5.2,58.0,4.55,9.817210070512763,1275.087646484375
783,ideal_point_compromise,5.2,59.0,4.2,10.031495784798476,1346.8040771484375
783,longevity,5.3,54.0,4.0,10.237011024275983,1389.7894287109375
784,fast_charge,5.2,58.0,4.55,9.817210070512763,1374.9521484375
784,ideal_point_compromise,5.05,67.0,4.4,9.956926789437404,1405.9866943359375
784,longevity,5.0,67.0,4.0,10.213803477106172,1433.2633056640625
785,fast_charge,5.2,58.0,4.55,9.817210070512763,1328.440673828125
785,ideal_point_compromise,5.05,67.0,4.4,9.956926789437404,1365.5712890625
785,longevity,5.0,67.0,4.0,10.213803477106172,1399.702880859375
786,fast_charge,5.2,58.0,4.55,9.817210070512763,1229.6771240234375
786,ideal_point_compromise,5.05,67.0,4.4,9.956926789437404,1276.5888671875
786,longevity,5.0,67.0,4.0,10.213803477106172,1319.700439453125
787,fast_charge,5.2,58.0,4.55,9.817210070512763,1308.4080810546875
787,ideal_point_compromise,5.2,59.0,4.2,10.031495784798476,1339.3094482421875
787,longevity,5.3,54.0,4.0,10.237011024275983,1356.7156982421875
788,fast_charge,5.2,58.0,4.55,9.817210070512763,1300.5211181640625
788,ideal_point_compromise,5.2,59.0,4.2,10.031495784798476,1360.4422607421875
788,longevity,5.3,54.0,4.0,10.237011024275983,1391.94580078125
789,fast_charge,5.2,58.0,4.55,9.817210070512763,1121.58544921875
789,ideal_point_compromise,5.4,47.0,4.4,9.946025699328391,1165.162109375
789,longevity,5.6,36.0,4.3,10.220481217969958,1202.65625
790,fast_charge,5.2,58.0,4.55,9.817210070512763,1405.2943115234375
790,ideal_point_compromise,5.2,59.0,4.2,10.031495784798476,1449.1798095703125
790,longevity,5.3,54.0,4.0,10.237011024275983,1474.1629638671875
791,fast_charge,5.2,58.0,4.55,9.817210070512763,1407.9267578125
791,ideal_point_compromise,5.05,67.0,4.4,9.956926789437404,1457.439208984375
791,longevity,5.0,67.0,4.0,10.213803477106172,1484.939697265625
792,fast_charge,5.2,58.0,4.55,9.817210070512763,1490.2408447265625
792,ideal_point_compromise,4.95,72.0,4.6,9.994554465248461,1540.26171875
792,longevity,4.8,80.0,4.8,10.22380347710617,1566.4532470703125
793,fast_charge,5.2,58.0,4.55,9.817210070512763,1494.397705078125
793,ideal_point_compromise,4.2,29.0,5.55,9.880174133476826,1581.5723876953125
793,longevity,3.7,31.0,5.9,10.233881351590824,1620.4241943359375
794,fast_charge,5.2,58.0,4.55,9.817210070512763,1413.656494140625
794,ideal_point_compromise,5.4,47.0,4.4,9.946025699328391,1418.19287109375
794,longevity,5.6,36.0,4.3,10.220481217969958,1422.42626953125
795,fast_charge,5.2,58.0,4.55,9.817210070512763,1378.3951416015625
795,ideal_point_compromise,5.05,67.0,4.4,9.956926789437404,1435.4622802734375
795,longevity,5.0,67.0,4.0,10.213803477106172,1495.474853515625
796,fast_charge,5.2,58.0,4.55,9.817210070512763,1413.825927734375
796,ideal_point_compromise,5.2,59.0,4.2,10.031495784798476,1448.3818359375
796,longevity,5.3,54.0,4.0,10.237011024275983,1468.4285888671875
797,fast_charge,5.2,58.0,4.55,9.817210070512763,1500.6285400390625
797,ideal_point_compromise,4.2,29.0,5.55,9.880174133476826,1663.83837890625
797,longevity,3.7,31.0,5.9,10.233881351590824,1762.742431640625
798,fast_charge,5.2,58.0,4.55,9.817210070512763,1298.7071533203125
798,ideal_point_compromise,5.35,50.0,4.35,9.969211147102948,1325.2034912109375
798,longevity,5.3,54.0,4.0,10.237011024275983,1355.995849609375
799,fast_charge,5.2,58.0,4.55,9.817210070512763,1369.3978271484375
799,ideal_point_compromise,5.1,64.0,4.25,10.012038771223818,1402.762451171875
799,longevity,5.0,67.0,4.0,10.213803477106172,1423.041259765625
800,fast_charge,5.2,58.0,4.55,9.817210070512763,1474.74755859375
800,ideal_point_compromise,4.95,71.0,4.7,9.97880025337954,1522.68115234375
800,longevity,4.8,80.0,4.8,10.22380347710617,1556.6845703125
801,fast_charge,5.2,58.0,4.55,9.817210070512763,1419.525390625
801,ideal_point_compromise,4.2,29.0,5.55,9.880174133476826,1483.43408203125
801,longevity,3.7,31.0,5.9,10.233881351590824,1521.9007568359375
802,fast_charge,5.2,58.0,4.55,9.817210070512763,1431.110595703125
802,ideal_point_compromise,4.2,29.0,5.55,9.880174133476826,1522.84228515625
802,longevity,3.7,31.0,5.9,10.233881351590824,1599.7991943359375
803,fast_charge,5.2,58.0,4.55,9.817210070512763,1451.7530517578125
803,ideal_point_compromise,4.2,29.0,5.55,9.880174133476826,1542.21875
803,longevity,3.7,31.0,5.9,10.233881351590824,1604.2877197265625
804,fast_charge,5.2,58.0,4.55,9.817210070512763,1449.8277587890625
804,ideal_point_compromise,4.95,71.0,4.7,9.97880025337954,1455.77490234375
804,longevity,4.8,80.0,4.8,10.22380347710617,1460.266845703125
805,fast_charge,5.2,58.0,4.55,9.817210070512763,1278.202880859375
805,ideal_point_compromise,5.1,64.0,4.25,10.012038771223818,1309.53955078125
805,longevity,5.0,67.0,4.0,10.213803477106172,1330.7587890625
806,fast_charge,5.2,58.0,4.55,9.817210070512763,1319.3121337890625
806,ideal_point_compromise,5.1,64.0,4.25,10.012038771223818,1368.8746337890625
806,longevity,5.0,67.0,4.0,10.213803477106172,1403.71044921875
807,fast_charge,5.2,58.0,4.55,9.817210070512763,1307.38037109375
807,ideal_point_compromise,5.4,47.0,4.4,9.946025699328391,1341.94921875
807,longevity,5.6,36.0,4.3,10.220481217969958,1373.5418701171875
808,fast_charge,5.2,58.0,4.55,9.817210070512763,1457.968994140625
808,ideal_point_compromise,4.2,29.0,5.55,9.880174133476826,1538.111572265625
808,longevity,3.7,31.0,5.9,10.233881351590824,1608.34521484375
809,fast_charge,5.2,58.0,4.55,9.817210070512763,1299.13720703125
809,ideal_point_compromise,5.1,64.0,4.25,10.012038771223818,1361.2147216796875
809,longevity,5.0,67.0,4.0,10.213803477106172,1403.100341796875
810,fast_charge,5.2,58.0,4.55,9.817210070512763,1342.822265625
810,ideal_point_compromise,5.4,47.0,4.4,9.946025699328391,1370.6907958984375
810,longevity,5.6,36.0,4.3,10.220481217969958,1394.7469482421875
811,fast_charge,5.2,58.0,4.55,9.817210070512763,1390.99072265625
811,ideal_point_compromise,5.1,64.0,4.25,10.012038771223818,1435.1265869140625
811,longevity,5.0,67.0,4.0,10.213803477106172,1465.834716796875
812,fast_charge,5.2,58.0,4.55,9.817210070512763,1365.0587158203125
812,ideal_point_compromise,5.05,67.0,4.4,9.956926789437404,1403.1353759765625
812,longevity,5.0,67.0,4.0,10.213803477106172,1432.1458740234375
813,fast_charge,5.2,58.0,4.55,9.817210070512763,1356.2991943359375
813,ideal_point_compromise,5.1,64.0,4.25,10.012038771223818,1403.325439453125
813,longevity,5.0,67.0,4.0,10.213803477106172,1443.3765869140625
814,fast_charge,5.2,58.0,4.55,9.817210070512763,1233.1368408203125
814,ideal_point_compromise,5.2,59.0,4.2,10.031495784798476,1254.9981689453125
814,longevity,5.3,54.0,4.0,10.237011024275983,1267.2255859375
815,fast_charge,5.2,58.0,4.55,9.817210070512763,1171.98828125
815,ideal_point_compromise,5.4,47.0,4.4,9.946025699328391,1207.266357421875
815,longevity,5.3,54.0,4.0,10.237011024275983,1246.194091796875
816,fast_charge,5.2,58.0,4.55,9.817210070512763,1421.7225341796875
816,ideal_point_compromise,4.2,29.0,5.55,9.880174133476826,1570.872314453125
816,longevity,3.7,31.0,5.9,10.233881351590824,1706.65380859375
817,fast_charge,5.2,58.0,4.55,9.817210070512763,1399.825439453125
817,ideal_point_compromise,5.1,64.0,4.25,10.012038771223818,1434.351806640625
817,longevity,5.0,67.0,4.0,10.213803477106172,1456.080810546875
818,fast_charge,5.2,58.0,4.55,9.817210070512763,1286.9039306640625
818,ideal_point_compromise,5.05,67.0,4.4,9.956926789437404,1309.1533203125
818,longevity,5.0,67.0,4.0,10.213803477106172,1330.9395751953125
819,fast_charge,5.2,58.0,4.55,9.817210070512763,1286.475341796875
819,ideal_point_compromise,5.15,23.0,4.9,9.883006964326299,1341.93115234375
819,longevity,5.6,19.0,4.6,10.216039501950892,1392.1292724609375
820,fast_charge,5.2,58.0,4.55,9.817210070512763,1205.904052734375
820,ideal_point_compromise,5.25,56.0,4.25,10.012038771223818,1241.4403076171875
820,longevity,5.3,54.0,4.0,10.237011024275983,1272.8095703125
821,fast_charge,5.2,58.0,4.55,9.817210070512763,1454.7666015625
821,ideal_point_compromise,5.05,67.0,4.4,9.956926789437404,1489.07177734375
821,longevity,5.0,67.0,4.0,10.213803477106172,1523.8670654296875
822,fast_charge,5.2,58.0,4.55,9.817210070512763,1429.7982177734375
822,ideal_point_compromise,4.95,72.0,4.6,9.994554465248461,1445.6954345703125
822,longevity,4.8,80.0,4.8,10.22380347710617,1453.5535888671875
823,fast_charge,5.2,58.0,4.55,9.817210070512763,1370.856201171875
823,ideal_point_compromise,5.2,59.0,4.2,10.031495784798476,1396.44580078125
823,longevity,5.3,54.0,4.0,10.237011024275983,1408.9302978515625
824,fast_charge,5.2,58.0,4.55,9.817210070512763,1460.7059326171875
824,ideal_point_compromise,4.95,71.0,4.7,9.97880025337954,1470.271240234375
824,longevity,4.8,80.0,4.8,10.22380347710617,1477.3153076171875
825,fast_charge,5.2,58.0,4.55,9.817210070512763,1451.1212158203125
825,ideal_point_compromise,5.4,34.0,4.65,9.93706512585169,1464.726806640625
825,longevity,5.6,19.0,4.6,10.216039501950892,1478.0164794921875
826,fast_charge,5.2,58.0,4.55,9.817210070512763,1469.048583984375
826,ideal_point_compromise,5.0,69.0,4.65,9.923158315815847,1485.191650390625
826,longevity,4.8,80.0,4.8,10.22380347710617,1502.4927978515625
827,fast_charge,5.2,58.0,4.55,9.817210070512763,1263.5242919921875
827,ideal_point_compromise,5.1,64.0,4.25,10.012038771223818,1298.9931640625
827,longevity,5.0,67.0,4.0,10.213803477106172,1323.916748046875
828,fast_charge,5.2,58.0,4.55,9.817210070512763,1235.3499755859375
828,ideal_point_compromise,5.1,64.0,4.25,10.012038771223818,1292.5325927734375
828,longevity,5.0,67.0,4.0,10.213803477106172,1330.4747314453125
829,fast_charge,5.2,58.0,4.55,9.817210070512763,1411.8480224609375
829,ideal_point_compromise,5.05,67.0,4.4,9.956926789437404,1430.5640869140625
829,longevity,5.0,67.0,4.0,10.213803477106172,1447.7623291015625
830,fast_charge,5.2,58.0,4.55,9.817210070512763,1308.7886962890625
830,ideal_point_compromise,5.05,67.0,4.4,9.956926789437404,1329.602294921875
830,longevity,5.0,67.0,4.0,10.213803477106172,1347.525634765625
831,fast_charge,5.2,58.0,4.55,9.817210070512763,1330.99267578125
831,ideal_point_compromise,5.1,64.0,4.25,10.012038771223818,1379.582763671875
831,longevity,5.0,67.0,4.0,10.213803477106172,1421.07080078125
832,fast_charge,5.2,58.0,4.55,9.817210070512763,1421.5333251953125
832,ideal_point_compromise,4.95,72.0,4.6,9.994554465248461,1459.2601318359375
832,longevity,4.8,80.0,4.8,10.22380347710617,1478.4891357421875
833,fast_charge,5.2,58.0,4.55,9.817210070512763,1383.061279296875
833,ideal_point_compromise,5.1,64.0,4.25,10.012038771223818,1420.4805908203125
833,longevity,5.0,67.0,4.0,10.213803477106172,1445.94189453125
834,fast_charge,5.2,58.0,4.55,9.817210070512763,1221.863525390625
834,ideal_point_compromise,5.1,64.0,4.25,10.012038771223818,1293.2264404296875
834,longevity,5.0,67.0,4.0,10.213803477106172,1343.404541015625
835,fast_charge,5.2,58.0,4.55,9.817210070512763,896.2527465820312
835,ideal_point_compromise,5.15,23.0,4.9,9.883006964326299,1204.1102294921875
835,longevity,5.6,19.0,4.6,10.216039501950892,1322.6669921875
836,fast_charge,5.2,58.0,4.55,9.817210070512763,1334.9735107421875
836,ideal_point_compromise,5.1,64.0,4.25,10.012038771223818,1370.0623779296875
836,longevity,5.0,67.0,4.0,10.213803477106172,1393.4693603515625
837,fast_charge,5.2,58.0,4.55,9.817210070512763,1255.68359375
837,ideal_point_compromise,5.2,59.0,4.2,10.031495784798476,1284.975830078125
837,longevity,5.3,54.0,4.0,10.237011024275983,1299.667724609375
838,fast_charge,5.2,58.0,4.55,9.817210070512763,1433.6300048828125
838,ideal_point_compromise,4.05,30.0,5.65,9.97798243482495,1530.258544921875
838,longevity,3.7,31.0,5.9,10.233881351590824,1587.5479736328125
839,fast_charge,5.2,58.0,4.55,9.817210070512763,1453.8468017578125
839,ideal_point_compromise,5.05,67.0,4.4,9.956926789437404,1482.42138671875
839,longevity,5.0,67.0,4.0,10.213803477106172,1506.12646484375
840,fast_charge,5.2,58.0,4.55,9.817210070512763,1341.1790771484375
840,ideal_point_compromise,5.05,67.0,4.4,9.956926789437404,1367.1123046875
840,longevity,5.0,67.0,4.0,10.213803477106172,1385.9061279296875
841,fast_charge,5.2,58.0,4.55,9.817210070512763,1271.0723876953125
841,ideal_point_compromise,5.2,59.0,4.2,10.031495784798476,1303.936767578125
841,longevity,5.3,54.0,4.0,10.237011024275983,1325.49560546875
842,fast_charge,5.2,58.0,4.55,9.817210070512763,1251.5496826171875
842,ideal_point_compromise,5.2,59.0,4.2,10.031495784798476,1299.2384033203125
842,longevity,5.3,54.0,4.0,10.237011024275983,1324.6773681640625
843,fast_charge,5.2,58.0,4.55,9.817210070512763,1227.763916015625
843,ideal_point_compromise,5.2,59.0,4.2,10.031495784798476,1287.900146484375
843,longevity,5.3,54.0,4.0,10.237011024275983,1323.647705078125
844,fast_charge,5.2,58.0,4.55,9.817210070512763,1429.6500244140625
844,ideal_point_compromise,4.2,29.0,5.55,9.880174133476826,1603.583984375
844,longevity,3.7,31.0,5.9,10.233881351590824,1733.4957275390625
845,fast_charge,5.2,58.0,4.55,9.817210070512763,1298.669677734375
845,ideal_point_compromise,5.1,64.0,4.25,10.012038771223818,1365.2486572265625
845,longevity,5.0,67.0,4.0,10.213803477106172,1413.8505859375
846,fast_charge,5.2,58.0,4.55,9.817210070512763,1317.4183349609375
846,ideal_point_compromise,5.1,64.0,4.25,10.012038771223818,1354.71435546875
846,longevity,5.0,67.0,4.0,10.213803477106172,1380.477783203125
847,fast_charge,5.2,58.0,4.55,9.817210070512763,1398.2684326171875
847,ideal_point_compromise,4.2,29.0,5.55,9.880174133476826,1576.6214599609375
847,longevity,3.7,31.0,5.9,10.233881351590824,1752.111328125
848,fast_charge,5.2,58.0,4.55,9.817210070512763,1442.7813720703125
848,ideal_point_compromise,5.05,67.0,4.4,9.956926789437404,1451.5927734375
848,longevity,5.0,67.0,4.0,10.213803477106172,1456.383056640625
849,fast_charge,5.2,58.0,4.55,9.817210070512763,1315.7235107421875
849,ideal_point_compromise,5.1,64.0,4.25,10.012038771223818,1367.7518310546875
849,longevity,5.0,67.0,4.0,10.213803477106172,1403.8455810546875
850,fast_charge,5.2,58.0,4.55,9.817210070512763,1267.3021240234375
850,ideal_point_compromise,5.05,67.0,4.4,9.956926789437404,1308.9473876953125
850,longevity,5.0,67.0,4.0,10.213803477106172,1351.5357666015625
851,fast_charge,5.2,58.0,4.55,9.817210070512763,1364.468017578125
851,ideal_point_compromise,5.2,59.0,4.2,10.031495784798476,1454.7100830078125
851,longevity,5.3,54.0,4.0,10.237011024275983,1513.0523681640625
852,fast_charge,5.2,58.0,4.55,9.817210070512763,1310.786376953125
852,ideal_point_compromise,5.05,67.0,4.4,9.956926789437404,1335.2139892578125
852,longevity,5.0,67.0,4.0,10.213803477106172,1359.0748291015625
853,fast_charge,5.2,58.0,4.55,9.817210070512763,1419.91943359375
853,ideal_point_compromise,5.05,67.0,4.4,9.956926789437404,1460.7874755859375
853,longevity,5.0,67.0,4.0,10.213803477106172,1502.58984375
854,fast_charge,5.2,58.0,4.55,9.817210070512763,1352.0523681640625
854,ideal_point_compromise,5.05,67.0,4.4,9.956926789437404,1414.4864501953125
854,longevity,5.0,67.0,4.0,10.213803477106172,1468.8531494140625
855,fast_charge,5.2,58.0,4.55,9.817210070512763,1391.186279296875
855,ideal_point_compromise,5.15,23.0,4.9,9.883006964326299,1458.0162353515625
855,longevity,5.6,19.0,4.6,10.216039501950892,1483.5771484375
856,fast_charge,5.2,58.0,4.55,9.817210070512763,1411.2723388671875
856,ideal_point_compromise,5.1,64.0,4.25,10.012038771223818,1444.5059814453125
856,longevity,5.0,67.0,4.0,10.213803477106172,1471.0877685546875
857,fast_charge,5.2,58.0,4.55,9.817210070512763,1333.5965576171875
857,ideal_point_compromise,5.1,64.0,4.25,10.012038771223818,1363.9208984375
857,longevity,5.0,67.0,4.0,10.213803477106172,1380.9581298828125
858,fast_charge,5.2,58.0,4.55,9.817210070512763,1581.8790283203125
858,ideal_point_compromise,4.2,29.0,5.55,9.880174133476826,1725.53955078125
858,longevity,3.7,31.0,5.9,10.233881351590824,1813.51318359375
859,fast_charge,5.2,58.0,4.55,9.817210070512763,1430.3936767578125
859,ideal_point_compromise,4.95,71.0,4.7,9.97880025337954,1497.61962890625
859,longevity,4.8,80.0,4.8,10.22380347710617,1549.0125732421875
860,fast_charge,5.2,58.0,4.55,9.817210070512763,1326.873291015625
860,ideal_point_compromise,5.05,67.0,4.4,9.956926789437404,1351.2034912109375
860,longevity,5.0,67.0,4.0,10.213803477106172,1374.4022216796875
861,fast_charge,5.2,58.0,4.55,9.817210070512763,1216.4287109375
861,ideal_point_compromise,5.2,59.0,4.2,10.031495784798476,1274.154296875
861,longevity,5.3,54.0,4.0,10.237011024275983,1316.1585693359375
862,fast_charge,5.2,58.0,4.55,9.817210070512763,1366.306396484375
862,ideal_point_compromise,4.95,71.0,4.7,9.97880025337954,1398.328857421875
862,longevity,4.8,80.0,4.8,10.22380347710617,1421.771728515625
863,fast_charge,5.2,58.0,4.55,9.817210070512763,1254.8282470703125
863,ideal_point_compromise,5.35,50.0,4.35,9.969211147102948,1305.9908447265625
863,longevity,5.3,54.0,4.0,10.237011024275983,1367.313232421875
864,fast_charge,5.2,58.0,4.55,9.817210070512763,1224.6588134765625
864,ideal_point_compromise,5.2,59.0,4.2,10.031495784798476,1266.7537841796875
864,longevity,5.3,54.0,4.0,10.237011024275983,1290.0697021484375
865,fast_charge,5.2,58.0,4.55,9.817210070512763,1399.71484375
865,ideal_point_compromise,4.05,30.0,5.65,9.97798243482495,1470.13232421875
865,longevity,3.7,31.0,5.9,10.233881351590824,1508.93212890625
866,fast_charge,5.2,58.0,4.55,9.817210070512763,1327.997314453125
866,ideal_point_compromise,5.05,67.0,4.4,9.956926789437404,1358.5283203125
866,longevity,5.0,67.0,4.0,10.213803477106172,1374.0228271484375
867,fast_charge,5.2,58.0,4.55,9.817210070512763,1358.551025390625
867,ideal_point_compromise,5.4,47.0,4.4,9.946025699328391,1363.1298828125
867,longevity,5.6,36.0,4.3,10.220481217969958,1367.2828369140625
868,fast_charge,5.2,58.0,4.55,9.817210070512763,1467.673828125
868,ideal_point_compromise,4.2,29.0,5.55,9.880174133476826,1654.5728759765625
868,longevity,3.7,31.0,5.9,10.233881351590824,1747.7216796875
869,fast_charge,5.2,58.0,4.55,9.817210070512763,1206.0126953125
869,ideal_point_compromise,5.2,59.0,4.2,10.031495784798476,1250.664306640625
869,longevity,5.3,54.0,4.0,10.237011024275983,1280.4818115234375
870,fast_charge,5.2,58.0,4.55,9.817210070512763,1421.214599609375
870,ideal_point_compromise,4.95,72.0,4.6,9.994554465248461,1499.0054931640625
870,longevity,4.8,80.0,4.8,10.22380347710617,1544.390625
871,fast_charge,5.2,58.0,4.55,9.817210070512763,1304.26123046875
871,ideal_point_compromise,5.1,64.0,4.25,10.012038771223818,1352.49462890625
871,longevity,5.3,54.0,4.0,10.237011024275983,1384.0318603515625
872,fast_charge,5.2,58.0,4.55,9.817210070512763,1319.333251953125
872,ideal_point_compromise,5.35,50.0,4.35,9.969211147102948,1357.4180908203125
872,longevity,5.3,54.0,4.0,10.237011024275983,1401.6954345703125
873,fast_charge,5.2,58.0,4.55,9.817210070512763,1543.7025146484375
873,ideal_point_compromise,4.05,30.0,5.65,9.97798243482495,1604.3509521484375
873,longevity,3.7,31.0,5.9,10.233881351590824,1643.8992919921875
874,fast_charge,5.2,58.0,4.55,9.817210070512763,1242.7127685546875
874,ideal_point_compromise,5.05,67.0,4.4,9.956926789437404,1261.303466796875
874,longevity,5.0,67.0,4.0,10.213803477106172,1275.4703369140625
875,fast_charge,5.2,58.0,4.55,9.817210070512763,1417.4229736328125
875,ideal_point_compromise,4.95,71.0,4.7,9.97880025337954,1433.0440673828125
875,longevity,4.8,80.0,4.8,10.22380347710617,1444.456298828125
876,fast_charge,5.2,58.0,4.55,9.817210070512763,1537.8092041015625
876,ideal_point_compromise,4.95,71.0,4.7,9.97880025337954,1558.0037841796875
876,longevity,4.8,80.0,4.8,10.22380347710617,1573.060302734375
877,fast_charge,5.2,58.0,4.55,9.817210070512763,1346.5333251953125
877,ideal_point_compromise,5.1,64.0,4.25,10.012038771223818,1381.9661865234375
877,longevity,5.0,67.0,4.0,10.213803477106172,1411.779296875
878,fast_charge,5.2,58.0,4.55,9.817210070512763,1295.6241455078125
878,ideal_point_compromise,5.2,59.0,4.2,10.031495784798476,1330.943603515625
878,longevity,5.3,54.0,4.0,10.237011024275983,1352.488525390625
879,fast_charge,5.2,58.0,4.55,9.817210070512763,1323.5140380859375
879,ideal_point_compromise,5.4,47.0,4.4,9.946025699328391,1352.840576171875
879,longevity,5.3,54.0,4.0,10.237011024275983,1380.993408203125
880,fast_charge,5.2,58.0,4.55,9.817210070512763,1423.887451171875
880,ideal_point_compromise,5.2,59.0,4.2,10.031495784798476,1476.5650634765625
880,longevity,5.3,54.0,4.0,10.237011024275983,1504.6534423828125
881,fast_charge,5.2,58.0,4.55,9.817210070512763,1213.4415283203125
881,ideal_point_compromise,5.2,59.0,4.2,10.031495784798476,1269.14794921875
881,longevity,5.3,54.0,4.0,10.237011024275983,1300.8031005859375
882,fast_charge,5.2,58.0,4.55,9.817210070512763,1415.049560546875
882,ideal_point_compromise,4.2,29.0,5.55,9.880174133476826,1542.5604248046875
882,longevity,3.7,31.0,5.9,10.233881351590824,1659.5506591796875
883,fast_charge,5.2,58.0,4.55,9.817210070512763,1467.206298828125
883,ideal_point_compromise,4.2,29.0,5.55,9.880174133476826,1632.4752197265625
883,longevity,3.7,31.0,5.9,10.233881351590824,1769.7705078125
884,fast_charge,5.2,58.0,4.55,9.817210070512763,1207.285400390625
884,ideal_point_compromise,5.2,59.0,4.2,10.031495784798476,1259.1158447265625
884,longevity,5.3,54.0,4.0,10.237011024275983,1296.2808837890625
885,fast_charge,5.2,58.0,4.55,9.817210070512763,1449.237548828125
885,ideal_point_compromise,4.2,29.0,5.55,9.880174133476826,1544.513671875
885,longevity,3.7,31.0,5.9,10.233881351590824,1606.7208251953125
886,fast_charge,5.2,58.0,4.55,9.817210070512763,1362.370361328125
886,ideal_point_compromise,4.95,69.0,4.75,9.976913524953058,1362.5753173828125
886,longevity,4.8,80.0,4.8,10.22380347710617,1362.7532958984375
887,fast_charge,5.2,58.0,4.55,9.817210070512763,1485.87158203125
887,ideal_point_compromise,4.2,29.0,5.55,9.880174133476826,1581.87939453125
887,longevity,3.7,31.0,5.9,10.233881351590824,1657.5126953125
