C1,Q1,C2,phase1_ideal_minutes,phase2_ideal_minutes,T_ideal_physical,T_ideal_as_written_minus,nearest_observed_distance_normalized,nearest_observed_index,inside_rectangle,inside_convex_hull,inside_trust_region,inside_main_domain,predicted_R100_raw,predicted_A_raw,predicted_d1,predicted_d2,predicted_R100,predicted_R200,predicted_A,predicted_a_ref,predicted_SOH200,predicted_eol_a1,projection_applied,predicted_charge_time,charge_time_model,nearest_strategy,nearest_strategy_code,bootstrap_valid_n,eol_median,eol_p10,eol_p90,eol_ci95_low,eol_ci95_high,eol_a_distribution_median,eol_a_distribution_p10,bootstrap_valid_iterations,life_interval_width_ratio,risk_grade
5.15,40.0,4.6,4.660194174757281,5.217391304347826,9.877585479105107,-0.5571971295905449,0.29210417683496753,5,True,True,True,True,0.004951345874364998,0.0018840385501314872,0.0030673073242335107,0.0009420192750657436,0.004951345874364998,0.006835384424496485,0.0018840385501314872,1.0,0.9900973082512701,1303.3479601485396,False,10.101388956211277,physical_offset,5_6C_36PER_4_3C_NEWSTRUCTURE,S7,1000,1312.9869,1180.232,1460.8179,1125.8363,1518.5237,1306.7567,1173.9742,1000,0.21370038,supported_model_region
5.15,40.0,4.65,4.660194174757281,5.161290322580645,9.821484497337927,-0.5010961478233638,0.30712801924854816,5,True,True,True,True,0.005058092594201123,0.0018801303440041325,0.003177962250196991,0.0009400651720020663,0.005058092594201123,0.006938222938205256,0.0018801303440041325,1.0,0.9898838148115977,1299.3317610687793,False,10.045287974444097,physical_offset,5_6C_36PER_4_3C_NEWSTRUCTURE,S7,1000,1310.1093,1173.9849,1461.027,1122.3318,1523.4967,1304.1707,1168.7124,1000,0.21909784,supported_model_region
5.15,40.0,4.7,4.660194174757281,5.106382978723404,9.766577153480686,-0.44618880396612237,0.32359763880764886,5,True,True,True,True,0.005164839314037248,0.001876222137876778,0.0032886171761604696,0.000938111068938389,0.005164839314037248,0.007041061451914026,0.001876222137876778,1.0,0.9896703213719255,1295.3220013378511,False,9.990380630586856,physical_offset,5_6C_36PER_4_3C_NEWSTRUCTURE,S7,1000,1306.573,1168.8198,1464.768,1116.5662,1526.1877,1301.7047,1162.9725,1000,0.22650714,supported_model_region
5.15,40.0,4.75,4.660194174757281,5.052631578947368,9.71282575370465,-0.3924374041900869,0.34130380165987184,5,True,True,True,True,0.005271586033873372,0.0018723139317494235,0.0033992721021239482,0.0009361569658747118,0.005271586033873372,0.007143899965622796,0.0018723139317494235,1.0,0.9894568279322533,1291.3187600724564,False,9.93662923081082,physical_offset,5_6C_36PER_4_3C_NEWSTRUCTURE,S7,1000,1303.8988,1163.6613,1466.3038,1111.8887,1529.888,1299.1001,1157.3008,1000,0.23210588,supported_model_region
5.15,41.0,4.45,4.776699029126213,5.258426966292135,10.035125995418348,-0.481727937165922,0.2627650924911709,5,True,True,True,True,0.00459213347648013,0.0018937721631969073,0.002698361313283222,0.0009468860815984537,0.00459213347648013,0.006485905639677037,0.0018937721631969073,1.0,0.9908157330470397,1317.8182858817709,False,10.258929472524517,physical_offset,5_6C_36PER_4_3C_NEWSTRUCTURE,S7,1000,1326.3062,1201.9539,1458.571,1143.7512,1507.7662,1321.1101,1189.4934,1000,0.19348262,supported_model_region
5.15,41.0,4.5,4.776699029126213,5.2,9.976699029126213,-0.42330097087378693,0.2718329252707561,5,True,True,True,True,0.004698880196316254,0.0018898639570695528,0.002809016239246701,0.0009449319785347764,0.004698880196316254,0.006588744153385806,0.0018898639570695528,1.0,0.9906022396073676,1313.7755011508978,False,10.200502506232382,physical_offset,5_6C_36PER_4_3C_NEWSTRUCTURE,S7,1000,1322.8691,1195.595,1459.7205,1139.084,1510.297,1316.7802,1183.675,1000,0.19966109,supported_model_region
5.15,41.0,4.55,4.776699029126213,5.142857142857143,9.919556171983356,-0.36615811373093,0.28306505655390574,5,True,True,True,True,0.004805626916152377,0.0018859557509421983,0.0029196711652101793,0.0009429778754710992,0.004805626916152377,0.0066915826670945755,0.0018859557509421983,1.0,0.9903887461676952,1309.738895576088,False,10.143359649089525,physical_offset,5_6C_36PER_4_3C_NEWSTRUCTURE,S7,1000,1318.3049,1189.4872,1461.3231,1133.7621,1512.0413,1312.9958,1179.6807,1000,0.2062011,supported_model_region
5.15,41.0,4.6,4.776699029126213,5.086956521739132,9.863655550865346,-0.31025749261291846,0.2962153857815657,5,True,True,True,True,0.004912373635988502,0.0018820475448148436,0.003030326091173658,0.0009410237724074218,0.004912373635988502,0.006794421180803345,0.0018820475448148436,1.0,0.990175252728023,1305.7085496594095,False,10.087459027971516,physical_offset,5_6C_36PER_4_3C_NEWSTRUCTURE,S7,1000,1315.3236,1182.927,1461.5034,1129.7662,1518.799,1309.4626,1176.4236,1000,0.21179307,supported_model_region
5.15,41.0,4.65,4.776699029126213,5.032258064516129,9.808957093642341,-0.25555903538991576,0.3110407125390893,5,True,True,True,True,0.005019120355824628,0.001878139338687489,0.0031409810171371387,0.0009390696693437446,0.005019120355824628,0.006897259694512117,0.001878139338687489,1.0,0.9899617592883508,1301.6845435871473,False,10.032760570748511,physical_offset,5_6C_36PER_4_3C_NEWSTRUCTURE,S7,1000,1311.9368,1176.8801,1461.967,1125.0022,1524.1332,1306.4783,1171.3246,1000,0.21730232,supported_model_region
5.15,41.0,4.7,4.776699029126213,4.9787234042553195,9.755422433381533,-0.2020243751291062,0.3273135140674357,5,True,True,True,True,0.005125867075660751,0.0018742311325601346,0.003251635943100617,0.0009371155662800673,0.005125867075660751,0.0070000982082208865,0.0018742311325601346,1.0,0.9897482658486785,1297.6669572170963,False,9.979225910487703,physical_offset,5_6C_36PER_4_3C_NEWSTRUCTURE,S7,1000,1308.574,1172.0609,1465.5002,1118.8676,1526.3733,1303.4546,1166.7167,1000,0.2242436,supported_model_region
5.15,41.0,4.75,4.776699029126213,4.926315789473684,9.703014818599897,-0.14961676034747118,0.34482892813215216,5,True,True,True,True,0.0052326137954968755,0.0018703229264327799,0.0033622908690640954,0.0009351614632163899,0.0052326137954968755,0.007102936721929656,0.0018703229264327799,1.0,0.9895347724090062,1293.6558700658845,False,9.926818295706067,physical_offset,5_6C_36PER_4_3C_NEWSTRUCTURE,S7,1000,1305.2727,1167.309,1467.1001,1114.9534,1530.1897,1300.3092,1159.8511,1000,0.22967702,supported_model_region
5.15,42.0,4.45,4.893203883495145,5.123595505617978,10.016799389113123,-0.23039162212283237,0.2683313034352224,5,True,True,True,True,0.004553161238103634,0.0018917811578802637,0.00266138008022337,0.0009458905789401318,0.004553161238103634,0.006444942395983897,0.0018917811578802637,1.0,0.9908936775237928,1320.2091866776884,False,10.240602866219293,physical_offset,5_6C_36PER_4_3C_NEWSTRUCTURE,S7,1000,1327.2639,1204.9844,1458.2838,1146.2069,1508.0507,1323.013,1193.6864,1000,0.19084331,supported_model_region
5.15,42.0,4.5,4.893203883495145,5.066666666666666,9.959870550161812,-0.1734627831715212,0.27721712398877574,5,True,True,True,True,0.0046599079579397575,0.0018878729517529092,0.0027720350061868483,0.0009439364758764546,0.0046599079579397575,0.006547780909692666,0.0018878729517529092,1.0,0.9906801840841205,1316.1586446387741,False,10.183674027267982,physical_offset,5_6C_36PER_4_3C_NEWSTRUCTURE,S7,1000,1325.3287,1198.9191,1459.5709,1141.6971,1509.794,1318.2214,1187.5042,1000,0.1966696,supported_model_region
5.15,42.0,4.55,4.893203883495145,5.010989010989011,9.904192894484156,-0.11778512749386572,0.2882395198671023,5,True,True,True,True,0.004766654677775882,0.0018839647456255547,0.0028826899321503273,0.0009419823728127773,0.004766654677775882,0.006650619423401437,0.0018839647456255547,1.0,0.9904666906444481,1312.114260704517,False,10.127996371590326,physical_offset,5_6C_36PER_4_3C_NEWSTRUCTURE,S7,1000,1320.5586,1191.7877,1461.7981,1137.6561,1512.5946,1315.5449,1183.166,1000,0.20446679,supported_model_region
5.15,42.0,4.6,4.893203883495145,4.9565217391304355,9.84972562262558,-0.06331785563529024,0.3011639907842131,5,True,True,True,True,0.004873401397612005,0.0018800565394982002,0.002993344858113805,0.0009400282697491001,0.004873401397612005,0.0067534579371102054,0.0018800565394982002,1.0,0.990253197204776,1308.076115766214,False,10.07352909973175,physical_offset,5_6C_36PER_4_3C_NEWSTRUCTURE,S7,1000,1317.3403,1186.3202,1461.8726,1132.2087,1519.0743,1312.0128,1179.2651,1000,0.20917326,supported_model_region
5.15,42.0,4.65,4.893203883495145,4.903225806451613,9.796429689946759,-0.010021922956467755,0.3157570576062809,5,True,True,True,True,0.004980148117448131,0.0018761483333708455,0.003103999784077286,0.0009380741666854227,0.004980148117448131,0.006856296450818977,0.0018761483333708455,1.0,0.9900397037651038,1304.0442904031797,False,10.020233167052929,physical_offset,5_6C_36PER_4_3C_NEWSTRUCTURE,S7,1000,1313.3042,1179.7571,1463.1177,1127.3401,1525.0035,1308.3988,1174.7722,1000,0.21576159,supported_model_region
5.15,42.0,4.7,4.893203883495145,4.851063829787234,9.74426771328238,0.04214005370791085,0.3317986302903091,5,True,True,True,True,0.005086894837284256,0.001872240127243491,0.003214654710040765,0.0009361200636217455,0.005086894837284256,0.006959134964527746,0.001872240127243491,1.0,0.9898262103254314,1300.0188648699595,False,9.96807119038855,physical_offset,5_6C_36PER_4_3C_NEWSTRUCTURE,S7,1000,1309.5725,1175.1909,1466.0887,1120.9784,1526.6735,1305.6182,1168.6669,1000,0.2221319,supported_model_region
5.15,42.0,4.75,4.893203883495145,4.8,9.693203883495144,0.09320388349514541,0.3490890778126992,5,True,True,True,True,0.005193641557120379,0.0018683319211161365,0.0033253096360042426,0.0009341659605580682,0.005193641557120379,0.0070619734782365155,0.0018683319211161365,1.0,0.9896127168857592,1295.9999190835774,False,9.917007360601314,physical_offset,5_6C_36PER_4_3C_NEWSTRUCTURE,S7,1000,1306.7588,1169.9979,1467.3308,1115.0592,1530.4913,1302.1516,1163.1598,1000,0.22753464,supported_model_region
5.15,43.0,4.4,5.009708737864077,5.045454545454545,10.055163283318622,-0.03574580759046775,0.26838921181475384,5,True,True,True,True,0.004407442279891013,0.0018936983586909748,0.0025137439212000387,0.0009468491793454874,0.004407442279891013,0.006301140638581988,0.0018936983586909748,1.0,0.991185115440218,1326.671491849282,False,10.278966760424792,physical_offset,5_6C_36PER_4_3C_NEWSTRUCTURE,S7,1000,1332.1343,1213.6208,1458.8069,1153.3889,1504.7201,1328.2747,1202.4087,1000,0.18405505,supported_model_region
5.15,43.0,4.45,5.009708737864077,4.98876404494382,9.998472782807898,0.020944692920257246,0.27476421327505723,5,True,True,True,True,0.004514188999727138,0.0018897901525636203,0.0026243988471635173,0.0009448950762818101,0.004514188999727138,0.006403979152290758,0.0018897901525636203,1.0,0.9909716220005457,1322.6071256696569,False,10.222276259914068,physical_offset,5_6C_36PER_4_3C_NEWSTRUCTURE,S7,1000,1328.6614,1208.0612,1458.3167,1149.6727,1509.0071,1325.362,1197.523,1000,0.1883516,supported_model_region
5.15,43.0,4.5,5.009708737864077,4.933333333333334,9.94304207119741,0.07637540453074365,0.28344844033090744,5,True,True,True,True,0.004620935719563261,0.0018858819464362656,0.0027350537731269955,0.0009429409732181328,0.004620935719563261,0.006506817665999526,0.0018858819464362656,1.0,0.9907581285608735,1318.548814739078,False,10.16684554830358,physical_offset,5_6C_36PER_4_3C_NEWSTRUCTURE,S7,1000,1325.647,1201.5662,1460.1565,1145.8148,1509.2394,1321.3976,1191.7576,1000,0.19506727,supported_model_region
5.15,43.0,4.55,5.009708737864077,4.8791208791208796,9.888829616984957,0.13058785874319767,0.2942374981314132,5,True,True,True,True,0.004727682439399385,0.001881973740308911,0.0028457086990904745,0.0009409868701544555,0.004727682439399385,0.006609656179708297,0.001881973740308911,1.0,0.9905446351212013,1314.496640633628,False,10.112633094091127,physical_offset,5_6C_36PER_4_3C_NEWSTRUCTURE,S7,1000,1322.1177,1194.5642,1462.1283,1140.2333,1514.0284,1318.6707,1187.3071,1000,0.2023754,supported_model_region
5.15,43.0,4.6,5.009708737864077,4.826086956521739,9.835795694385816,0.18362178134233798,0.30690948802291745,5,True,True,True,True,0.00483442915923551,0.0018780655341815566,0.002956363625053953,0.0009390327670907783,0.00483442915923551,0.006712494693417066,0.0018780655341815566,1.0,0.9903311416815289,1310.4506846341396,False,10.059599171491985,physical_offset,5_6C_36PER_4_3C_NEWSTRUCTURE,S7,1000,1318.2646,1190.6354,1463.0813,1134.473,1519.3496,1314.524,1182.4204,1000,0.20667012,supported_model_region
5.15,43.0,4.65,5.009708737864077,4.774193548387096,9.783902286251173,0.23551518947698113,0.3212416596918774,5,True,True,True,True,0.004941175879071635,0.0018741573280542019,0.003067018551017433,0.0009370786640271009,0.004941175879071635,0.006815333207125837,0.0018741573280542019,1.0,0.9901176482418568,1306.4110277133072,False,10.007705763357343,physical_offset,5_6C_36PER_4_3C_NEWSTRUCTURE,S7,1000,1314.8718,1183.7297,1463.2832,1127.7727,1525.5316,1310.5598,1177.2998,1000,0.2126089,supported_model_region
5.15,43.0,4.7,5.009708737864077,4.723404255319148,9.733112993183227,0.2863044825449288,0.33702227753657615,5,True,True,True,True,0.005047922598907759,0.0018702491219268474,0.003177673476980912,0.0009351245609634237,0.005047922598907759,0.006918171720834606,0.0018702491219268474,1.0,0.9899041548021845,1302.37775052283,False,9.956916470289396,physical_offset,5_6C_36PER_4_3C_NEWSTRUCTURE,S7,1000,1310.9338,1177.807,1466.5631,1122.9768,1527.5642,1307.6533,1171.7491,1000,0.22026749,supported_model_region
5.15,43.0,4.75,5.009708737864077,4.673684210526315,9.683392948390392,0.336024527337762,0.3540577195056429,5,True,True,True,True,0.005154669318743883,0.0018663409157994929,0.0032883284029443897,0.0009331704578997464,0.005154669318743883,0.0070210102345433754,0.0018663409157994929,1.0,0.9896906613625122,1298.3509333805782,False,9.907196425496561,physical_offset,5_6C_36PER_4_3C_NEWSTRUCTURE,S7,1000,1308.4924,1172.5898,1467.9637,1117.3231,1530.7931,1304.1812,1165.8345,1000,0.22573604,supported_model_region
5.15,44.0,4.4,5.126213592233009,4.909090909090908,10.035304501323917,0.21712268314210093,0.27579692426498253,5,True,True,True,True,0.004368470041514517,0.0018917073533743312,0.002476762688140186,0.0009458536766871656,0.004368470041514517,0.006260177394888848,0.0018917073533743312,1.0,0.991263059916971,1329.0842537580113,False,10.259107978430087,physical_offset,5_6C_36PER_4_3C_NEWSTRUCTURE,S7,1000,1333.8909,1217.1007,1458.8423,1157.0159,1505.0118,1330.5691,1204.8784,1000,0.1812304,supported_model_region
5.15,44.0,4.45,5.126213592233009,4.853932584269662,9.980146176502672,0.27228100796334687,0.2820045164747204,5,True,True,True,True,0.004475216761350641,0.0018877991472469767,0.0025874176141036645,0.0009438995736234883,0.004475216761350641,0.006363015908597618,0.0018877991472469767,1.0,0.9910495664772988,1325.0121290334528,False,10.203949653608841,physical_offset,5_6C_36PER_4_3C_NEWSTRUCTURE,S7,1000,1330.922,1210.8235,1460.1792,1152.3262,1509.3462,1327.2476,1200.9098,1000,0.18735562,supported_model_region
5.15,44.0,4.5,5.126213592233009,4.8,9.926213592233008,0.3262135922330094,0.2904723614072494,5,True,True,True,True,0.0045819634811867654,0.0018838909411196222,0.002698072540067143,0.0009419454705598111,0.0045819634811867654,0.006465854422306388,0.0018838909411196222,1.0,0.9908360730376264,1320.9460376631996,False,10.150017069339178,physical_offset,5_6C_36PER_4_3C_NEWSTRUCTURE,S7,1000,1327.092,1204.0552,1461.1677,1146.9581,1512.2314,1323.5227,1195.8761,1000,0.1937413,supported_model_region
5.15,44.0,4.55,5.126213592233009,4.747252747252747,9.873466339485756,0.37896084498026195,0.30100976682179786,5,True,True,True,True,0.004688710201022889,0.0018799827349922674,0.0028087274660306217,0.0009399913674961337,0.004688710201022889,0.006568692936015157,0.0018799827349922674,1.0,0.9906225795979542,1316.8860616091847,False,10.097269816591925,physical_offset,5_6C_36PER_4_3C_NEWSTRUCTURE,S7,1000,1323.6572,1197.6799,1462.7297,1141.6973,1515.5419,1320.7559,1190.1259,1000,0.20024051,supported_model_region
5.15,44.0,4.6,5.126213592233009,4.695652173913043,9.821865766146052,0.4305614183199662,0.3134080539073127,5,True,True,True,True,0.004795456920859013,0.001876074528864913,0.0029193823919941003,0.0009380372644324565,0.004795456920859013,0.006671531449723926,0.001876074528864913,1.0,0.990409086158282,1312.8322825420594,False,10.045669243252222,physical_offset,5_6C_36PER_4_3C_NEWSTRUCTURE,S7,1000,1319.9855,1191.5001,1463.4984,1137.0381,1519.625,1316.6272,1185.149,1000,0.20606157,supported_model_region
5.15,44.0,4.65,5.126213592233009,4.64516129032258,9.77137488255559,0.48105230191042914,0.32745591815856934,5,True,True,True,True,0.004902203640695139,0.0018721663227375584,0.0030300373179575806,0.0009360831613687792,0.004902203640695139,0.006774369963432697,0.0018721663227375584,1.0,0.9901955927186097,1308.784781828238,False,9.99517835966176,physical_offset,5_6C_36PER_4_3C_NEWSTRUCTURE,S7,1000,1316.7517,1185.7892,1464.1176,1131.9789,1525.2926,1312.792,1179.7842,1000,0.21137498,supported_model_region
5.15,44.0,4.7,5.126213592233009,4.595744680851063,9.721958273084073,0.5304689113819459,0.34295071070260325,5,True,True,True,True,0.005008950360531263,0.001868258116610204,0.0031406922439210587,0.000934129058305102,0.005008950360531263,0.006877208477141466,0.001868258116610204,1.0,0.9899820992789375,1304.743640516959,False,9.945761750190243,physical_offset,5_6C_36PER_4_3C_NEWSTRUCTURE,S7,1000,1312.7292,1181.2122,1467.5349,1126.1659,1528.5756,1309.261,1174.2631,1000,0.21811257,supported_model_region
5.15,44.0,4.75,5.126213592233009,4.5473684210526315,9.67358201328564,0.5788451711803777,0.35970549503311205,5,True,True,True,True,0.005115697080367387,0.0018643499104828492,0.0032513471698845378,0.0009321749552414246,0.005115697080367387,0.006980046990850236,0.0018643499104828492,1.0,0.9897686058392653,1300.708939327376,False,9.89738549039181,physical_offset,5_6C_36PER_4_3C_NEWSTRUCTURE,S7,1000,1309.9316,1175.3671,1468.8455,1122.0757,1531.095,1305.3262,1169.1726,1000,0.224041,supported_model_region
5.15,45.0,4.35,5.242718446601941,4.8275862068965525,10.070304653498493,0.4151322397053887,0.24886652412435847,3,True,True,True,True,0.004222751083301895,0.0018936245541850423,0.0023291265291168527,0.0009468122770925211,0.004222751083301895,0.006116375637486937,0.0018936245541850423,1.0,0.9915544978333961,1335.5899407647025,False,10.294108130604663,physical_offset,5_3C_54PER_4C_NEWSTRUCTURE,S5,1000,1340.0793,1224.2991,1459.326,1163.3274,1503.6931,1336.7234,1213.4231,1000,0.17538288,supported_model_region
5.15,45.0,4.4,5.242718446601941,4.7727272727272725,10.015445719329215,0.4699911738746687,0.26892816599249897,3,True,True,True,True,0.004329497803138021,0.0018897163480576875,0.002439781455080334,0.0009448581740288438,0.004329497803138021,0.006219214151195709,0.0018897163480576875,1.0,0.991341004393724,1331.5041176077398,False,10.239249196435384,physical_offset,5_3C_54PER_4C_NEWSTRUCTURE,S5,1000,1336.1606,1219.1123,1459.4305,1158.3258,1505.3904,1332.5511,1209.3911,1000,0.1798573,supported_model_region
5.15,45.0,4.45,5.242718446601941,4.719101123595506,9.961819570197447,0.5236173230064356,0.2899917441060771,5,True,True,True,True,0.004436244522974145,0.001885808141930333,0.0025504363810438116,0.0009429040709651665,0.004436244522974145,0.006322052664904478,0.001885808141930333,1.0,0.9911275109540517,1327.4242230572925,False,10.185623047303617,physical_offset,5_6C_36PER_4_3C_NEWSTRUCTURE,S7,1000,1332.894,1212.4854,1459.5132,1152.1611,1509.6792,1328.2634,1204.4242,1000,0.18533194,supported_model_region
5.15,45.0,4.5,5.242718446601941,4.666666666666667,9.909385113268609,0.5760517799352742,0.2982328906727884,5,True,True,True,True,0.004542991242810269,0.0018818999358029785,0.0026610913070072902,0.0009409499679014893,0.004542991242810269,0.006424891178613248,0.0018818999358029785,1.0,0.9909140175143795,1323.3503397355764,False,10.133188590374779,physical_offset,5_6C_36PER_4_3C_NEWSTRUCTURE,S7,1000,1328.8876,1205.2811,1460.9651,1147.5375,1513.8387,1325.2063,1198.5369,1000,0.19240451,supported_model_region
5.15,45.0,4.55,5.242718446601941,4.615384615384616,9.858103061986558,0.6273338312173253,0.30850533878631137,5,True,True,True,True,0.004649737962646392,0.001877991729675624,0.0027717462329707684,0.000938995864837812,0.004649737962646392,0.006527729692322017,0.001877991729675624,1.0,0.9907005240747072,1319.2825499905948,False,10.081906539092728,physical_offset,5_6C_36PER_4_3C_NEWSTRUCTURE,S7,1000,1325.8296,1199.3918,1463.9177,1143.3175,1516.1996,1322.2651,1193.2651,1000,0.19951725,supported_model_region
5.15,45.0,4.6,5.242718446601941,4.565217391304349,9.807935837906289,0.6775010552975926,0.32061389956069075,5,True,True,True,True,0.004756484682482517,0.0018740835235482695,0.0028824011589342474,0.0009370417617741348,0.004756484682482517,0.006630568206030786,0.0018740835235482695,1.0,0.990487030635035,1315.2209358830917,False,10.031739315012459,physical_offset,5_6C_36PER_4_3C_NEWSTRUCTURE,S7,1000,1322.2302,1194.148,1465.4823,1138.7001,1520.3308,1318.3717,1188.0245,1000,0.20520961,supported_model_region
5.15,45.0,4.65,5.242718446601941,4.516129032258064,9.758847478860005,0.7265894143438771,0.33435915222200113,5,True,True,True,True,0.004863231402318643,0.0018701753174209148,0.0029930560848977278,0.0009350876587104574,0.004863231402318643,0.006733406719739557,0.0018701753174209148,1.0,0.9902735371953627,1311.1655791735195,False,9.982650955966175,physical_offset,5_6C_36PER_4_3C_NEWSTRUCTURE,S7,1000,1317.8806,1188.9028,1465.7305,1133.9005,1526.6682,1315.0626,1182.2896,1000,0.21005517,supported_model_region
5.15,45.0,4.7,5.242718446601941,4.468085106382978,9.71080355298492,0.7746333402189629,0.34954807152802936,5,True,True,True,True,0.004969978122154766,0.0018662671112935603,0.003103711010861206,0.0009331335556467802,0.004969978122154766,0.006836245233448326,0.0018662671112935603,1.0,0.9900600437556905,1307.1165613090293,False,9.93460703009109,physical_offset,5_6C_36PER_4_3C_NEWSTRUCTURE,S7,1000,1314.4961,1183.6584,1468.1117,1128.0848,1529.5881,1311.168,1177.7764,1000,0.21639718,supported_model_region
5.15,45.0,4.75,5.242718446601941,4.421052631578948,9.66377107818089,0.8216658150229934,0.36600096652134656,5,True,True,True,True,0.0050767248419908905,0.0018623589051662058,0.003214365936824685,0.0009311794525831029,0.0050767248419908905,0.006939083747157097,0.0018623589051662058,1.0,0.9898465503160182,1303.073963410479,False,9.88757455528706,physical_offset,5_6C_36PER_4_3C_NEWSTRUCTURE,S7,1000,1310.58,1177.1385,1470.3513,1122.4308,1532.8467,1307.3545,1171.7377,1000,0.2237275,supported_model_region
5.15,46.0,4.35,5.359223300970874,4.689655172413794,10.048878473384669,0.6695681285570805,0.23951175856770837,3,True,True,True,True,0.004183778844925399,0.0018916335488683986,0.002292145296057,0.0009458167744341993,0.004183778844925399,0.006075412393793797,0.0018916335488683986,1.0,0.9916324423101492,1338.024691247577,False,10.272681950490838,physical_offset,5_3C_54PER_4C_NEWSTRUCTURE,S5,1000,1342.1162,1226.0796,1459.5237,1164.9418,1504.09,1339.3611,1217.4016,1000,0.17393732,supported_model_region
5.15,46.0,4.4,5.359223300970874,4.636363636363637,9.995586937334512,0.7228596646072374,0.2602953978205251,3,True,True,True,True,0.004290525564761525,0.0018877253427410441,0.0024028002220204806,0.0009438626713705221,0.004290525564761525,0.006178250907502569,0.0018877253427410441,1.0,0.9914189488704769,1333.9311097616073,False,10.219390414440682,physical_offset,5_3C_54PER_4C_NEWSTRUCTURE,S5,1000,1338.2974,1220.969,1458.9886,1159.6692,1506.5588,1334.7605,1212.9286,1000,0.17785259,supported_model_region
5.15,46.0,4.45,5.359223300970874,4.584269662921349,9.943492963892222,0.7749536380495252,0.2820045164747205,3,True,True,True,True,0.004397272284597649,0.0018838171366136896,0.0025134551479839597,0.0009419085683068448,0.004397272284597649,0.0062810894212113385,0.0018838171366136896,1.0,0.9912054554308047,1329.843434142379,False,10.167296440998392,physical_offset,5_3C_54PER_4C_NEWSTRUCTURE,S5,1000,1335.4084,1212.9225,1459.6561,1154.677,1510.4528,1330.5763,1207.3638,1000,0.18476269,supported_model_region
5.15,46.0,4.5,5.359223300970874,4.533333333333334,9.892556634304208,0.82588996763754,0.3044411963729334,3,True,True,True,True,0.0045040190044337725,0.001879908930486335,0.0026241100739474374,0.0009399544652431675,0.0045040190044337725,0.006383927934920108,0.001879908930486335,1.0,0.9909919619911325,1325.7617473942407,False,10.116360111410378,physical_offset,5_3C_54PER_4C_NEWSTRUCTURE,S5,1000,1331.847,1207.1014,1461.8635,1149.7572,1515.8066,1326.7158,1201.9451,1000,0.19128479,supported_model_region
5.15,46.0,4.55,5.359223300970874,4.4835164835164845,9.842739784487359,0.8757068174543896,0.31667285693482544,5,True,True,True,True,0.004610765724269897,0.0018760007243589804,0.0027347649999109164,0.0009380003621794902,0.004610765724269897,0.006486766448628877,0.0018760007243589804,1.0,0.9907784685514601,1321.6861322514706,False,10.066543261593528,physical_offset,5_6C_36PER_4_3C_NEWSTRUCTURE,S7,1000,1327.5352,1201.3688,1464.3604,1144.8688,1516.4509,1324.2947,1196.3875,1000,0.19810517,supported_model_region
5.15,46.0,4.6,5.359223300970874,4.434782608695653,9.794005909666527,0.9244406922752209,0.328480481689735,5,True,True,True,True,0.00471751244410602,0.001872092518231626,0.0028454199258743946,0.000936046259115813,0.00471751244410602,0.006589604962337646,0.001872092518231626,1.0,0.990564975111788,1317.6166711651601,False,10.017809386772697,physical_offset,5_6C_36PER_4_3C_NEWSTRUCTURE,S7,1000,1323.7739,1196.3964,1466.9572,1140.0481,1520.6979,1320.4312,1191.3256,1000,0.20438595,supported_model_region
5.15,46.0,4.65,5.359223300970874,4.387096774193549,9.746320075164423,0.9721265267773251,0.3419096327017169,5,True,True,True,True,0.004824259163942146,0.0018681843121042712,0.002956074851837875,0.0009340921560521356,0.004824259163942146,0.006692443476046417,0.0018681843121042712,1.0,0.9903514816721157,1313.5534462901073,False,9.970123552270593,physical_offset,5_6C_36PER_4_3C_NEWSTRUCTURE,S7,1000,1320.4414,1191.1001,1467.4452,1135.252,1527.7601,1316.3033,1185.6561,1000,0.20928235,supported_model_region
5.15,46.0,4.7,5.359223300970874,4.340425531914894,9.699648832885767,1.01879776905598,0.3567772534349296,5,True,True,True,True,0.004931005883778271,0.0018642761059769167,0.003066729777801354,0.0009321380529884583,0.004931005883778271,0.006795281989755188,0.0018642761059769167,1.0,0.9901379882324435,1309.4965394717287,False,9.923452309991937,physical_offset,5_6C_36PER_4_3C_NEWSTRUCTURE,S7,1000,1316.7524,1185.5437,1469.1368,1130.3921,1530.5908,1312.6794,1179.9387,1000,0.21537316,supported_model_region
5.15,46.0,4.75,5.359223300970874,4.294736842105263,9.653960143076137,1.0644864588656109,0.3729113322951818,5,True,True,True,True,0.005037752603614394,0.0018603678998495622,0.003177384703764832,0.0009301839499247811,0.005037752603614394,0.006898120503463957,0.0018603678998495622,1.0,0.9899244947927712,1305.4460322329944,False,9.877763620182307,physical_offset,5_6C_36PER_4_3C_NEWSTRUCTURE,S7,1000,1312.7975,1179.1233,1471.2638,1125.6632,1534.6483,1309.0282,1174.3546,1000,0.22253281,supported_model_region
5.15,47.0,4.3,5.475728155339805,4.604651162790698,10.080379318130504,0.8710769925491073,0.21055150912214823,3,True,True,True,True,0.004038059886712779,0.0018935507496791097,0.0021445091370336693,0.0009467753748395549,0.004038059886712779,0.005931610636391889,0.0018935507496791097,1.0,0.9919238802265744,1344.5737575213886,False,10.304182795236674,physical_offset,5_3C_54PER_4C_NEWSTRUCTURE,S5,1000,1347.751,1234.2197,1460.1481,1172.8822,1503.115,1342.6287,1225.7007,1000,0.1676336,supported_model_region
