response,predictor,standardized_beta,alpha,iteration
R100,E1,-0.18306719085530387,10.0,509
R100,E2,0.17706485360163543,10.0,509
A,E1,-0.20406284852827283,10.0,509
A,E2,0.1980565103677626,10.0,509
R100,E1,-0.1511811786149621,10.0,510
R100,E2,0.17239929405422144,10.0,510
A,E1,-0.04084085068439767,10.0,510
A,E2,0.0404886308695542,10.0,510
R100,E1,-0.0653771227892516,10.0,511
R100,E2,0.12801453585855524,10.0,511
A,E1,-0.00817367510076588,10.0,511
A,E2,0.01526399120144156,10.0,511
R100,E1,-0.13273073763957857,10.0,512
R100,E2,0.13325105501986967,10.0,512
A,E1,0.10157034218744777,10.0,512
A,E2,-0.1097194237262424,10.0,512
R100,E1,-0.2682913126303433,10.0,513
R100,E2,0.26629866478717884,10.0,513
A,E1,-0.17427643332224896,10.0,513
A,E2,0.17406904891689298,10.0,513
R100,E1,-0.12818731163552805,10.0,514
R100,E2,0.1507312802798185,10.0,514
A,E1,-0.027785430965709863,10.0,514
A,E2,0.04596973704503946,10.0,514
R100,E1,-0.18652340874146223,10.0,515
R100,E2,0.2059682418627572,10.0,515
A,E1,-0.020014511550557536,10.0,515
A,E2,0.013184091460070485,10.0,515
R100,E1,-0.17346593028099894,10.0,516
R100,E2,0.1974627653149949,10.0,516
A,E1,0.1507483750993824,10.0,516
A,E2,-0.17707699300277882,10.0,516
R100,E1,-0.167934107784178,10.0,517
R100,E2,0.18934167065349078,10.0,517
A,E1,-0.08358716303916702,10.0,517
A,E2,0.07767848193898068,10.0,517
R100,E1,-0.1938744603299599,10.0,518
R100,E2,0.204831538123997,10.0,518
A,E1,-0.11540912671210005,10.0,518
A,E2,0.1300381130253073,10.0,518
R100,E1,-0.12953251169308647,10.0,520
R100,E2,0.13077655184613735,10.0,520
A,E1,-0.0040065452237178,10.0,520
A,E2,0.007447043212336372,10.0,520
R100,E1,-0.20783578401903027,10.0,521
R100,E2,0.2178045425247818,10.0,521
A,E1,0.21426896173968255,10.0,521
A,E2,-0.2171783178693206,10.0,521
R100,E1,-0.1494406183794926,10.0,522
R100,E2,0.17832675320729433,10.0,522
A,E1,0.05579698082845324,10.0,522
A,E2,-0.07948182477961283,10.0,522
R100,E1,-0.21780447782356738,10.0,523
R100,E2,0.2275431835453878,10.0,523
A,E1,-0.003442688484421033,10.0,523
A,E2,-0.0098297046428863,10.0,523
R100,E1,-0.13011451073700303,10.0,524
R100,E2,0.12866533855673193,10.0,524
A,E1,0.0526196934211804,10.0,524
A,E2,-0.04749167266331259,10.0,524
R100,E1,-0.2662074297909207,10.0,525
R100,E2,0.2665006248015854,10.0,525
A,E1,0.26851679905559084,10.0,525
A,E2,-0.2686462524301059,10.0,525
R100,E1,-0.26144066604219385,10.0,526
R100,E2,0.2600408676401091,10.0,526
A,E1,0.18799993213059596,10.0,526
A,E2,-0.18433365405789964,10.0,526
R100,E1,-0.2107502948202974,10.0,527
R100,E2,0.2178352907763018,10.0,527
A,E1,0.19347632577303625,10.0,527
A,E2,-0.20031787128204032,10.0,527
R100,E1,-0.17238633239389142,10.0,528
R100,E2,0.19649538905464678,10.0,528
A,E1,0.12061053546456031,10.0,528
A,E2,-0.1426821723335667,10.0,528
R100,E1,-0.219538652461055,10.0,529
R100,E2,0.2166949968483889,10.0,529
A,E1,-0.16064134340357178,10.0,529
A,E2,0.16356583690979976,10.0,529
R100,E1,-0.24151587798020052,10.0,530
R100,E2,0.24292863196614217,10.0,530
A,E1,-0.22573820232986438,10.0,530
A,E2,0.22679855752056177,10.0,530
R100,E1,-0.15856324001725122,10.0,531
R100,E2,0.17848283601078416,10.0,531
A,E1,-0.15385351219057308,10.0,531
A,E2,0.13339805740755983,10.0,531
R100,E1,-0.20174129833691484,10.0,532
R100,E2,0.20419382685194465,10.0,532
A,E1,-0.02301513613295647,10.0,532
A,E2,0.028807943984576343,10.0,532
R100,E1,0.07709735644928122,10.0,533
R100,E2,-0.07731028459051867,10.0,533
A,E1,0.07849196922503983,10.0,533
A,E2,-0.07853508690071449,10.0,533
R100,E1,-0.21915631189028378,10.0,534
R100,E2,0.22662249904359436,10.0,534
A,E1,0.16184600526364357,10.0,534
A,E2,-0.1688097012395408,10.0,534
R100,E1,-0.2575742416253797,10.0,535
R100,E2,0.25831289368828875,10.0,535
A,E1,0.008600185148977991,10.0,535
A,E2,-0.01005870206375766,10.0,535
R100,E1,-0.16157966950554337,10.0,536
R100,E2,0.1979577532844766,10.0,536
A,E1,0.0003184421087056111,10.0,536
A,E2,-0.017972241857647613,10.0,536
R100,E1,-0.1799799484762765,10.0,537
R100,E2,0.1790280926354469,10.0,537
A,E1,0.10451683033578255,10.0,537
A,E2,-0.09830340940624765,10.0,537
R100,E1,-0.10578906906922546,10.0,538
R100,E2,0.14714285176958014,10.0,538
A,E1,0.06779865673871213,10.0,538
A,E2,-0.09933209161840637,10.0,538
R100,E1,-0.17727161009075354,10.0,539
R100,E2,0.17868054016238227,10.0,539
A,E1,-0.024304218001471017,10.0,539
A,E2,0.02742415105383635,10.0,539
R100,E1,-0.2586340518073912,10.0,540
R100,E2,0.2593512856309287,10.0,540
A,E1,-0.02948691620682898,10.0,540
A,E2,0.027241840180152906,10.0,540
R100,E1,-0.13908835027916766,10.0,541
R100,E2,0.1599254591413404,10.0,541
A,E1,0.08320560104150833,10.0,541
A,E2,-0.08083174929357305,10.0,541
R100,E1,-0.1489494119357809,10.0,542
R100,E2,0.16912262417857676,10.0,542
A,E1,-0.03508170235360348,10.0,542
A,E2,0.05874519713227286,10.0,542
R100,E1,-0.2541062897175639,10.0,543
R100,E2,0.25713484285659527,10.0,543
A,E1,-0.21793502489838684,10.0,543
A,E2,0.21265073683884916,10.0,543
R100,E1,-0.1377336676020992,10.0,544
R100,E2,0.16162052554892292,10.0,544
A,E1,-0.17607040542291724,10.0,544
A,E2,0.15183158179831452,10.0,544
R100,E1,-0.08775360602088925,10.0,545
R100,E2,0.12113693309490765,10.0,545
A,E1,-0.04653149102971097,10.0,545
A,E2,0.015021535110474884,10.0,545
R100,E1,-0.23671231797912798,10.0,546
R100,E2,0.24241299718638581,10.0,546
A,E1,-0.17396720562334805,10.0,546
A,E2,0.1702238005043403,10.0,546
R100,E1,-0.22688637644294438,10.0,547
R100,E2,0.2334475603970674,10.0,547
A,E1,-0.03549461830022812,10.0,547
A,E2,0.03323775692968549,10.0,547
R100,E1,-0.18418756979347767,10.0,548
R100,E2,0.20516677339971903,10.0,548
A,E1,0.08332322315366884,10.0,548
A,E2,-0.1047701330771477,10.0,548
R100,E1,-0.24283913004852467,10.0,549
R100,E2,0.24854293462590332,10.0,549
A,E1,0.2081096675916856,10.0,549
A,E2,-0.21056302819408526,10.0,549
R100,E1,-0.16986767870308764,10.0,550
R100,E2,0.20724843667839138,10.0,550
A,E1,0.09980501885526191,10.0,550
A,E2,-0.13959208436975512,10.0,550
R100,E1,-0.17926942064734094,10.0,551
R100,E2,0.19625000078238172,10.0,551
A,E1,-0.05001737280042555,10.0,551
A,E2,0.034309501080658535,10.0,551
R100,E1,-0.12363687316061121,10.0,552
R100,E2,0.14724126507337465,10.0,552
A,E1,-0.0384514217049355,10.0,552
A,E2,0.010208593478114843,10.0,552
R100,E1,-0.19868137113421427,10.0,553
R100,E2,0.19867958411496822,10.0,553
A,E1,0.039324902664741965,10.0,553
A,E2,-0.03095803963027651,10.0,553
R100,E1,-0.22568252728931873,10.0,554
R100,E2,0.22941533790528523,10.0,554
A,E1,-0.07699864002829766,10.0,554
A,E2,0.06966143396820507,10.0,554
R100,E1,-0.1311271956390093,10.0,555
R100,E2,0.15909262342202896,10.0,555
A,E1,-0.0073250732293518575,10.0,555
A,E2,-0.026210034808163186,10.0,555
R100,E1,-0.2273193628851634,10.0,556
R100,E2,0.23466700607716237,10.0,556
A,E1,0.15544637681163825,10.0,556
A,E2,-0.15308884627845407,10.0,556
R100,E1,-0.10360256361497554,10.0,557
R100,E2,0.14564781222468706,10.0,557
A,E1,-0.015727156759741453,10.0,557
A,E2,0.06033022543896669,10.0,557
R100,E1,-0.12644362480404217,10.0,558
R100,E2,0.15221265611733723,10.0,558
A,E1,0.022520195464437467,10.0,558
A,E2,-0.04716389537148569,10.0,558
R100,E1,-0.16559198461533933,10.0,559
R100,E2,0.18589125777709042,10.0,559
A,E1,-0.1739786681371671,10.0,559
A,E2,0.1921752094844751,10.0,559
R100,E1,-0.1681795366156395,10.0,560
R100,E2,0.19510500781067514,10.0,560
A,E1,0.16195855976200033,10.0,560
A,E2,-0.18369203420904492,10.0,560
R100,E1,-0.2497669639722231,10.0,561
R100,E2,0.25092178782557506,10.0,561
A,E1,-0.012507164154913136,10.0,561
A,E2,0.005596329718197724,10.0,561
R100,E1,-0.2001573559470346,10.0,562
R100,E2,0.20972846047635435,10.0,562
A,E1,-0.08419994425100873,10.0,562
A,E2,0.08084980391742684,10.0,562
R100,E1,-0.2564034978248874,10.0,563
R100,E2,0.25708543561455954,10.0,563
A,E1,0.20726148158585192,10.0,563
A,E2,-0.20770489823414023,10.0,563
R100,E1,-0.15447172726819336,10.0,564
R100,E2,0.17595837947198548,10.0,564
A,E1,0.10480541509156788,10.0,564
A,E2,-0.12508914819087816,10.0,564
R100,E1,-0.1626279529388681,10.0,565
R100,E2,0.157754732258379,10.0,565
A,E1,0.19237513689413344,10.0,565
A,E2,-0.19015448843406466,10.0,565
R100,E1,-0.16970284973691546,10.0,566
R100,E2,0.19210366507942966,10.0,566
A,E1,0.05535115204247062,10.0,566
A,E2,-0.07601881763928513,10.0,566
R100,E1,-0.19268102236300588,10.0,567
R100,E2,0.19392215310382294,10.0,567
A,E1,-0.15576410202925217,10.0,567
A,E2,0.15925592117098292,10.0,567
R100,E1,-0.186260276906084,10.0,568
R100,E2,0.18864357060756326,10.0,568
A,E1,-0.08464347419012952,10.0,568
A,E2,0.08390618332950654,10.0,568
R100,E1,-0.1906108398439184,10.0,569
R100,E2,0.2087270332139094,10.0,569
A,E1,-0.045427980222729446,10.0,569
A,E2,0.043431435535051736,10.0,569
R100,E1,-0.2671132200311623,10.0,570
R100,E2,0.26941665327047787,10.0,570
A,E1,-0.11048252167272407,10.0,570
A,E2,0.12329004973424927,10.0,570
R100,E1,-0.2576582759909352,10.0,571
R100,E2,0.25832280579148403,10.0,571
A,E1,0.22821296849761794,10.0,571
A,E2,-0.2290734231586396,10.0,571
R100,E1,-0.21382096760882147,10.0,572
R100,E2,0.22384796645858782,10.0,572
A,E1,-0.02418499758508488,10.0,572
A,E2,0.021490940235539265,10.0,572
R100,E1,-0.11710275807825733,10.0,573
R100,E2,0.1410349802965222,10.0,573
A,E1,-0.023864613707809276,10.0,573
A,E2,0.040127433065566875,10.0,573
R100,E1,-0.22215688069711764,10.0,574
R100,E2,0.22896559209656936,10.0,574
A,E1,0.1906137043473379,10.0,574
A,E2,-0.19653220803911145,10.0,574
R100,E1,-0.126849404454198,10.0,575
R100,E2,0.1501747157329197,10.0,575
A,E1,-0.04654100084829253,10.0,575
A,E2,0.033977258882544076,10.0,575
R100,E1,-0.11365394748196976,10.0,576
R100,E2,0.15493691655796177,10.0,576
A,E1,-0.0382240468945905,10.0,576
A,E2,0.01254661209805642,10.0,576
R100,E1,-0.22599784784039992,10.0,577
R100,E2,0.23299196721988755,10.0,577
A,E1,-0.22800846367394867,10.0,577
A,E2,0.23301941189235906,10.0,577
R100,E1,-0.16969633737760023,10.0,578
R100,E2,0.18994827766458777,10.0,578
A,E1,0.04249008835448741,10.0,578
A,E2,-0.05728245005553516,10.0,578
R100,E1,-0.1371799976141229,10.0,579
R100,E2,0.2146973667470706,10.0,579
A,E1,0.008484839948101057,10.0,579
A,E2,-0.08963220142691945,10.0,579
R100,E1,-0.23342781876902802,10.0,580
R100,E2,0.23330809986259415,10.0,580
A,E1,-0.02905512871941902,10.0,580
A,E2,0.02485053953995569,10.0,580
R100,E1,-0.23357734976798475,10.0,581
R100,E2,0.23154515590433514,10.0,581
A,E1,-0.031431341940700214,10.0,581
A,E2,0.036292503385990375,10.0,581
R100,E1,-0.22203779451511538,10.0,582
R100,E2,0.22226245001479236,10.0,582
A,E1,-0.20637002147804626,10.0,582
A,E2,0.20402958360907636,10.0,582
R100,E1,-0.1489613816765438,10.0,583
R100,E2,0.17081827655418438,10.0,583
A,E1,0.07585149910408574,10.0,583
A,E2,-0.09708798997062808,10.0,583
R100,E1,-0.21187045876822116,10.0,584
R100,E2,0.21562702856263985,10.0,584
A,E1,-0.024332796807087727,10.0,584
A,E2,0.028847920753564755,10.0,584
R100,E1,-0.12614055309076694,10.0,585
R100,E2,0.12003224371874921,10.0,585
A,E1,-0.11176963374588861,10.0,585
A,E2,0.10293891962413858,10.0,585
R100,E1,-0.045771708412363596,10.0,586
R100,E2,0.0363248535652996,10.0,586
A,E1,0.2269375533382796,10.0,586
A,E2,-0.23258191958146462,10.0,586
R100,E1,-0.23732761189308457,10.0,587
R100,E2,0.24270949394019775,10.0,587
A,E1,0.12391245012889897,10.0,587
A,E2,-0.12531797186571475,10.0,587
R100,E1,-0.2637575740167917,10.0,588
R100,E2,0.2640722316527542,10.0,588
A,E1,-0.05236437684105549,10.0,588
A,E2,0.05277743713672662,10.0,588
R100,E1,-0.18879686100794382,10.0,589
R100,E2,0.1926302633296417,10.0,589
A,E1,-0.0946637894913009,10.0,589
A,E2,0.0909749203066338,10.0,589
R100,E1,-0.14869103562534708,10.0,590
R100,E2,0.16883735270719624,10.0,590
A,E1,-0.14610438844904278,10.0,590
A,E2,0.16471191428118975,10.0,590
R100,E1,-0.1297815425307952,10.0,591
R100,E2,0.15836572677091626,10.0,591
A,E1,-0.018533804409528162,10.0,591
A,E2,0.022678772819359757,10.0,591
R100,E1,-0.2285628248390074,10.0,592
R100,E2,0.2271615239831622,10.0,592
A,E1,-0.08712359919367357,10.0,592
A,E2,0.08757922572949278,10.0,592
R100,E1,-0.15650127033063677,10.0,593
R100,E2,0.18458680630378901,10.0,593
A,E1,0.05376795592046484,10.0,593
A,E2,-0.08796355930703144,10.0,593
R100,E1,-0.2170673883725901,10.0,594
R100,E2,0.22664632454268852,10.0,594
A,E1,0.18548079441480583,10.0,594
A,E2,-0.1963674527524524,10.0,594
R100,E1,-0.22811071627626006,10.0,595
R100,E2,0.22364242663803197,10.0,595
A,E1,-0.05462068143329354,10.0,595
A,E2,0.05450820830532243,10.0,595
R100,E1,-0.1404176989615944,10.0,596
R100,E2,0.16068792646903687,10.0,596
A,E1,0.1817982465293493,10.0,596
A,E2,-0.1988823493938621,10.0,596
R100,E1,-0.2545552444846989,10.0,597
R100,E2,0.259938460650215,10.0,597
A,E1,-0.25854501341238684,10.0,597
A,E2,0.2620449735301709,10.0,597
R100,E1,-0.20115803183661696,10.0,598
R100,E2,0.19910826239347373,10.0,598
A,E1,0.03972591489000725,10.0,598
A,E2,-0.04125769441538636,10.0,598
R100,E1,-0.18265918160147196,10.0,599
R100,E2,0.19843087262499814,10.0,599
A,E1,-0.2392364674770131,10.0,599
A,E2,0.23902450637196423,10.0,599
R100,E1,-0.20501364153282386,10.0,600
R100,E2,0.21630512050413087,10.0,600
A,E1,0.043943735617061684,10.0,600
A,E2,-0.05333434870633144,10.0,600
R100,E1,-0.16264205677266916,10.0,601
R100,E2,0.20032767887827974,10.0,601
A,E1,-0.028329582339770665,10.0,601
A,E2,0.006851654184542529,10.0,601
R100,E1,-0.121069488686692,10.0,602
R100,E2,0.14346111643053466,10.0,602
A,E1,-0.1438307498716904,10.0,602
A,E2,0.12397816672693396,10.0,602
R100,E1,-0.17821717348433574,10.0,603
R100,E2,0.20673676692365578,10.0,603
A,E1,0.05627935658786592,10.0,603
A,E2,-0.0665141286615783,10.0,603
R100,E1,-0.16034615022260096,10.0,604
R100,E2,0.1796456736314008,10.0,604
A,E1,-0.1410409222180337,10.0,604
A,E2,0.12312671395731059,10.0,604
R100,E1,-0.1801154360531802,10.0,605
R100,E2,0.1744216689088455,10.0,605
A,E1,-0.08300360236327547,10.0,605
A,E2,0.07867364769385293,10.0,605
R100,E1,-0.25059684138786803,10.0,606
R100,E2,0.2531475340877373,10.0,606
A,E1,-0.1697883744528809,10.0,606
A,E2,0.1695905865368647,10.0,606
R100,E1,-0.2602295911214387,10.0,607
R100,E2,0.2576767656637429,10.0,607
A,E1,-0.21259352717547603,10.0,607
A,E2,0.20921232789442273,10.0,607
R100,E1,-0.18818769466060634,10.0,608
R100,E2,0.2059760057894931,10.0,608
A,E1,0.16681613142386148,10.0,608
A,E2,-0.18613519934783934,10.0,608
R100,E1,-0.25697764540895185,10.0,609
R100,E2,0.25764522324697753,10.0,609
A,E1,-0.05779519997032591,10.0,609
A,E2,0.058557703005854174,10.0,609
R100,E1,-0.15380467452702162,10.0,610
R100,E2,0.17240452753091023,10.0,610
A,E1,-0.20753440069431908,10.0,610
A,E2,0.20406201685589004,10.0,610
R100,E1,-0.2111735905112406,10.0,611
R100,E2,0.20913034119154159,10.0,611
A,E1,0.1100422524981176,10.0,611
A,E2,-0.11352923963608343,10.0,611
R100,E1,-0.15207470094760392,10.0,612
R100,E2,0.1717470433760132,10.0,612
A,E1,-0.19803968898716556,10.0,612
A,E2,0.21132190669952458,10.0,612
R100,E1,-0.1843993174689655,10.0,613
R100,E2,0.18191515881866516,10.0,613
A,E1,0.00717884820614951,10.0,613
A,E2,-0.007948612360381968,10.0,613
R100,E1,-0.016658740757571597,10.0,614
R100,E2,0.11782711929280318,10.0,614
A,E1,-0.12065208014232362,10.0,614
A,E2,0.1676449347396146,10.0,614
R100,E1,-0.26165755946649794,10.0,615
R100,E2,0.26262213091701253,10.0,615
A,E1,-0.25266279506912587,10.0,615
A,E2,0.25087922402552154,10.0,615
R100,E1,-0.10476371962723792,10.0,616
R100,E2,0.13681403165356237,10.0,616
A,E1,0.04963309343020309,10.0,616
A,E2,-0.08253167692364954,10.0,616
R100,E1,-0.2402669806247179,10.0,617
R100,E2,0.2409500829293787,10.0,617
A,E1,-0.11510645224301277,10.0,617
A,E2,0.11513203111378337,10.0,617
R100,E1,-0.2246213111336767,10.0,618
R100,E2,0.23138634281496312,10.0,618
A,E1,0.02458911022923294,10.0,618
A,E2,-0.02916808152404113,10.0,618
R100,E1,-0.20076096839507476,10.0,619
R100,E2,0.21115384407595994,10.0,619
A,E1,0.13811989303904562,10.0,619
A,E2,-0.15060179704117996,10.0,619
R100,E1,-0.08892760986752726,10.0,620
R100,E2,0.08708447691309601,10.0,620
A,E1,-0.05237994009150843,10.0,620
A,E2,0.047667470117454355,10.0,620
R100,E1,-0.2211895632059718,10.0,621
R100,E2,0.22789375322230448,10.0,621
A,E1,-0.07122230569659461,10.0,621
A,E2,0.05983992293946999,10.0,621
R100,E1,-0.12772329282337958,10.0,622
R100,E2,0.16274414047830763,10.0,622
A,E1,0.1154517807284956,10.0,622
A,E2,-0.141496348234686,10.0,622
R100,E1,-0.22196264844395555,10.0,623
R100,E2,0.22857628960211346,10.0,623
A,E1,0.15729875026804951,10.0,623
A,E2,-0.16346444965185286,10.0,623
R100,E1,-0.2512464844698822,10.0,624
R100,E2,0.25191627863653643,10.0,624
A,E1,-0.05526157400500945,10.0,624
A,E2,0.06234685663469056,10.0,624
R100,E1,-0.1689707999497331,10.0,625
R100,E2,0.1935205546759974,10.0,625
A,E1,0.26386695720141595,10.0,625
A,E2,-0.269788720060479,10.0,625
R100,E1,-0.22167395014699762,10.0,626
R100,E2,0.22847332139037174,10.0,626
A,E1,0.027144404954335854,10.0,626
A,E2,-0.01995933711305091,10.0,626
R100,E1,-0.08413473630792519,10.0,627
R100,E2,0.11791219779557878,10.0,627
A,E1,-0.04596304845059334,10.0,627
A,E2,0.023500234153757977,10.0,627
R100,E1,-0.12601768708332386,10.0,628
R100,E2,0.1612871376072973,10.0,628
A,E1,0.08725434251199886,10.0,628
A,E2,-0.11402607705685269,10.0,628
R100,E1,-0.11569153119968074,10.0,629
R100,E2,0.143819785757874,10.0,629
A,E1,0.013005361256395804,10.0,629
A,E2,-0.04380052138018758,10.0,629
R100,E1,-0.25884541812385703,10.0,630
R100,E2,0.2591994417260938,10.0,630
A,E1,-0.04259127765233465,10.0,630
A,E2,0.04223111060311869,10.0,630
R100,E1,-0.10339783361286199,10.0,631
R100,E2,0.14416405859724765,10.0,631
A,E1,0.010513268804691783,10.0,631
A,E2,-0.03255509510458986,10.0,631
R100,E1,-0.18324258356267473,10.0,632
R100,E2,0.2021867823873113,10.0,632
A,E1,-0.0668850211485802,10.0,632
A,E2,0.06876749348755168,10.0,632
R100,E1,-0.26337169570195323,10.0,633
R100,E2,0.2636780953944862,10.0,633
A,E1,0.21854021373468518,10.0,633
A,E2,-0.21859687754097218,10.0,633
R100,E1,-0.2180713630964854,10.0,634
R100,E2,0.2245565591577045,10.0,634
A,E1,0.1558685483409385,10.0,634
A,E2,-0.16575284237993002,10.0,634
R100,E1,-0.21428281857529455,10.0,635
R100,E2,0.2213263513877086,10.0,635
A,E1,0.00824153162276699,10.0,635
A,E2,-0.02028480566758809,10.0,635
R100,E1,-0.2683841079318912,10.0,636
R100,E2,0.26854887450691856,10.0,636
A,E1,-0.08933537762425597,10.0,636
A,E2,0.09533464613085517,10.0,636
R100,E1,-0.1619480083079334,10.0,637
R100,E2,0.17881198797546188,10.0,637
A,E1,-0.15413991524899073,10.0,637
A,E2,0.138196019437239,10.0,637
R100,E1,-0.15811615609207247,10.0,638
R100,E2,0.17617998185873712,10.0,638
A,E1,0.1257880006735873,10.0,638
A,E2,-0.14591929343392568,10.0,638
R100,E1,-0.2304751864153853,10.0,639
R100,E2,0.22910763603936019,10.0,639
A,E1,-0.1703578811512425,10.0,639
A,E2,0.17117647204482478,10.0,639
R100,E1,-0.25073717765340775,10.0,640
R100,E2,0.25140177594793855,10.0,640
A,E1,-0.13128815332336918,10.0,640
A,E2,0.13395521318466147,10.0,640
R100,E1,-0.1900206064278756,10.0,641
R100,E2,0.2001586417315612,10.0,641
A,E1,-0.20958364569604404,10.0,641
A,E2,0.21856138214347276,10.0,641
R100,E1,-0.19058533732416444,10.0,642
R100,E2,0.21044399159121668,10.0,642
A,E1,0.14278001267153184,10.0,642
A,E2,-0.16681298783862475,10.0,642
R100,E1,-0.0033995418671628743,10.0,643
R100,E2,-0.0015868537842155931,10.0,643
A,E1,0.15918887487984762,10.0,643
A,E2,-0.1646142895263929,10.0,643
R100,E1,-0.14678066790835098,10.0,644
R100,E2,0.1728845373133801,10.0,644
A,E1,-0.08892858511274038,10.0,644
A,E2,0.09852875278459465,10.0,644
R100,E1,-0.15746222944264482,10.0,645
R100,E2,0.1745644637299616,10.0,645
A,E1,-0.036924806272921835,10.0,645
A,E2,0.021236902791739096,10.0,645
R100,E1,-0.23464459794108306,10.0,646
R100,E2,0.2402735654000242,10.0,646
A,E1,0.2692400310074825,10.0,646
A,E2,-0.26959719780765384,10.0,646
R100,E1,-0.16233339239873676,10.0,647
R100,E2,0.1842728576644557,10.0,647
A,E1,0.05024429315711117,10.0,647
A,E2,-0.05169547067612332,10.0,647
R100,E1,-0.2138112711610102,10.0,648
R100,E2,0.22085205374187897,10.0,648
A,E1,0.19092086267425668,10.0,648
A,E2,-0.19688729700184493,10.0,648
R100,E1,-0.19475434946554912,10.0,649
R100,E2,0.21382221557794562,10.0,649
A,E1,0.08163083321379656,10.0,649
A,E2,-0.10420363646313027,10.0,649
R100,E1,-0.19385479855037674,10.0,650
R100,E2,0.20489729996101927,10.0,650
A,E1,-0.04200403576644825,10.0,650
A,E2,0.04120764887331523,10.0,650
R100,E1,-0.24744588542295293,10.0,651
R100,E2,0.2474726060481441,10.0,651
A,E1,-0.21578869725394847,10.0,651
A,E2,0.218079759384346,10.0,651
R100,E1,-0.1494484085376873,10.0,652
R100,E2,0.17521468212292826,10.0,652
A,E1,0.21126596229951636,10.0,652
A,E2,-0.2283382959465223,10.0,652
R100,E1,-0.17778852943646054,10.0,653
R100,E2,0.17778852943646045,10.0,653
A,E1,-0.1594885036388182,10.0,653
A,E2,0.15948850363881822,10.0,653
R100,E1,-0.14650281494473866,10.0,654
R100,E2,0.17311394165456792,10.0,654
A,E1,-0.028484020754789608,10.0,654
A,E2,0.002182071868497702,10.0,654
R100,E1,-0.1430532600253093,10.0,655
R100,E2,0.17015500439271314,10.0,655
A,E1,0.08801614569657967,10.0,655
A,E2,-0.11380414837883696,10.0,655
R100,E1,-0.06942235975942262,10.0,656
R100,E2,0.1029326060039374,10.0,656
A,E1,-0.15612624347984067,10.0,656
A,E2,0.13607431099772221,10.0,656
R100,E1,-0.19617601941653215,10.0,657
R100,E2,0.19298952480597356,10.0,657
A,E1,-0.17645192742153518,10.0,657
A,E2,0.17456127855596998,10.0,657
R100,E1,-0.18299980240414118,10.0,658
R100,E2,0.2041255244221266,10.0,658
A,E1,0.028647556235563445,10.0,658
A,E2,-0.020516268910402653,10.0,658
R100,E1,-0.18570255132904454,10.0,659
R100,E2,0.20797308170562712,10.0,659
A,E1,0.09455314220782507,10.0,659
A,E2,-0.11973576474263806,10.0,659
R100,E1,-0.17267329253027885,10.0,660
R100,E2,0.19391054030777904,10.0,660
A,E1,-0.043104165473146376,10.0,660
A,E2,0.01914900830522263,10.0,660
R100,E1,-0.2345289069846012,10.0,661
R100,E2,0.2316241729804044,10.0,661
A,E1,-0.11030442375205896,10.0,661
A,E2,0.10987010188564325,10.0,661
R100,E1,-0.11081655011812895,10.0,662
R100,E2,0.1414940141544239,10.0,662
A,E1,0.141926701172968,10.0,662
A,E2,-0.16737274113436632,10.0,662
R100,E1,-0.20962259656820903,10.0,663
R100,E2,0.22052390451159742,10.0,663
A,E1,-0.02871965531962117,10.0,663
A,E2,0.03899460602484605,10.0,663
R100,E1,-0.19934153502354396,10.0,664
R100,E2,0.20994369628925047,10.0,664
A,E1,0.1696429492577464,10.0,664
A,E2,-0.18008924157582573,10.0,664
R100,E1,-0.25726698627833794,10.0,665
R100,E2,0.2579177217096228,10.0,665
A,E1,0.16654184578185371,10.0,665
A,E2,-0.167507122136383,10.0,665
R100,E1,-0.15152490850892508,10.0,666
R100,E2,0.17137858846718212,10.0,666
A,E1,-0.19630004412214497,10.0,666
A,E2,0.20191463199532853,10.0,666
R100,E1,-0.10575943849151982,10.0,667
R100,E2,0.14632332146332186,10.0,667
A,E1,0.02502438407276829,10.0,667
A,E2,-0.026475328963581856,10.0,667
R100,E1,-0.12083710673160622,10.0,668
R100,E2,0.14302133213485024,10.0,668
A,E1,-0.07249564439659305,10.0,668
A,E2,0.09612176296831572,10.0,668
R100,E1,-0.21523394393772205,10.0,670
R100,E2,0.22680766889706205,10.0,670
A,E1,0.19530122629370292,10.0,670
A,E2,-0.19386270643761117,10.0,670
R100,E1,-0.17014957638099965,10.0,671
R100,E2,0.21958527459705052,10.0,671
A,E1,-0.08975828980952857,10.0,671
A,E2,0.07464270920224741,10.0,671
R100,E1,-0.04244181145749811,10.0,673
R100,E2,0.042274861027328844,10.0,673
A,E1,0.07693512164739748,10.0,673
A,E2,-0.07570696139761861,10.0,673
R100,E1,-0.12738141195672875,10.0,674
R100,E2,0.15813987734977042,10.0,674
A,E1,-0.12555188522682678,10.0,674
A,E2,0.13487332450128814,10.0,674
R100,E1,-0.13783745566536604,10.0,675
R100,E2,0.16760078391108166,10.0,675
A,E1,0.03572566404763805,10.0,675
A,E2,-0.06923956918018906,10.0,675
R100,E1,-0.1608485009640597,10.0,676
R100,E2,0.18281148279125134,10.0,676
A,E1,0.11093980777080882,10.0,676
A,E2,-0.11277565131433369,10.0,676
R100,E1,-0.20240153311166498,10.0,677
R100,E2,0.20224007471995498,10.0,677
A,E1,0.20715555683089454,10.0,677
A,E2,-0.20618104089553457,10.0,677
R100,E1,-0.16721751854616546,10.0,678
R100,E2,0.1931233480453923,10.0,678
