response,predictor,standardized_beta,alpha,iteration
R100,Q1,-0.2727317907398971,10.0,427
R100,C2,0.029527905809638908,10.0,427
A,C1,0.22651325525732846,10.0,427
A,Q1,-0.24852757759499455,10.0,427
A,C2,0.07780648626987514,10.0,427
R100,C1,-0.2585752472780797,10.0,433
R100,Q1,-0.0740387928160303,10.0,433
R100,C2,0.2755782996676156,10.0,433
A,C1,0.2669314234694007,10.0,433
A,Q1,-0.06642656770610719,10.0,433
A,C2,-0.19308425769799004,10.0,433
R100,C1,-0.21901618551561694,10.0,434
R100,Q1,-0.1503505008909076,10.0,434
R100,C2,0.2603725921849337,10.0,434
A,C1,0.23496620742228683,10.0,434
A,Q1,0.008606046553907655,10.0,434
A,C2,-0.22510365313509148,10.0,434
R100,C1,0.13157622793325965,10.0,436
R100,Q1,-0.2071290421186789,10.0,436
R100,C2,-0.04777541776619952,10.0,436
A,C1,0.12987318677851603,10.0,436
A,Q1,-0.19513971126664564,10.0,436
A,C2,0.02284095829569326,10.0,436
R100,C1,0.10712019128035105,10.0,437
R100,Q1,-0.1816388819128542,10.0,437
R100,C2,0.22238714018116615,10.0,437
A,C1,0.07392049738038052,10.0,437
A,Q1,0.09273116749449103,10.0,437
A,C2,-0.12595845567540764,10.0,437
R100,C1,0.22734988121256822,10.0,438
R100,Q1,-0.17589282842877207,10.0,438
R100,C2,0.12843494929029864,10.0,438
A,C1,0.11286556872838759,10.0,438
A,Q1,-0.15034267632835532,10.0,438
A,C2,0.12304666193803554,10.0,438
R100,C1,0.17726977816625597,10.0,439
R100,Q1,-0.19726557608521067,10.0,439
R100,C2,0.21688118841350904,10.0,439
A,C1,-0.03224775140115598,10.0,439
A,Q1,-0.103397047987631,10.0,439
A,C2,0.17442738331965,10.0,439
R100,C1,-0.2517351266100573,10.0,441
R100,Q1,-0.11192118621296021,10.0,441
R100,C2,0.24595720876026558,10.0,441
A,C1,-0.05134670284818212,10.0,441
A,Q1,0.09228289977733982,10.0,441
A,C2,-0.1977195170112223,10.0,441
R100,C1,-0.24090009990063255,10.0,442
R100,Q1,-0.10033163705965997,10.0,442
R100,C2,0.27032266398336974,10.0,442
A,C1,0.13572421473258806,10.0,442
A,Q1,-0.2146239478614467,10.0,442
A,C2,-0.06308335859072071,10.0,442
R100,C1,-0.22790525926994704,10.0,443
R100,Q1,-0.19884377372570824,10.0,443
R100,C2,0.22902245293034235,10.0,443
A,C1,0.09815390114516724,10.0,443
A,Q1,-0.20350395130059268,10.0,443
A,C2,-0.1827713793750269,10.0,443
R100,C1,0.17242697536069912,10.0,444
R100,Q1,-0.2211045699832549,10.0,444
R100,C2,0.194934326053951,10.0,444
A,C1,-0.10279191860322623,10.0,444
A,Q1,-0.08523979006026214,10.0,444
A,C2,0.1338362641012401,10.0,444
R100,C1,-0.27224595637547283,10.0,445
R100,Q1,-0.06957992015732357,10.0,445
R100,C2,0.25472857112672603,10.0,445
A,C1,-0.04191597585304562,10.0,445
A,Q1,-0.14236690432165727,10.0,445
A,C2,0.07725502175482574,10.0,445
R100,C1,-0.24589462932514541,10.0,446
R100,Q1,-0.15025215433242603,10.0,446
R100,C2,0.23582654901861322,10.0,446
A,C1,0.2687552709198087,10.0,446
A,Q1,-0.04100304828958914,10.0,446
A,C2,-0.21530382405308007,10.0,446
R100,C1,0.23041891101029774,10.0,447
R100,Q1,-0.22993217881596612,10.0,447
R100,C2,0.11024629995128359,10.0,447
A,C1,0.19008880688464916,10.0,447
A,Q1,-0.19301897858588965,10.0,447
A,C2,0.1427881917339012,10.0,447
R100,C1,-0.2431657231093291,10.0,449
R100,Q1,-0.17931386421767273,10.0,449
R100,C2,0.2327519666985278,10.0,449
A,C1,0.2604435226664524,10.0,449
A,Q1,0.01584162287613412,10.0,449
A,C2,-0.05530066806582686,10.0,449
R100,C1,-0.2714598621563924,10.0,450
R100,Q1,-0.04820321698212186,10.0,450
R100,C2,0.26664838361083776,10.0,450
A,C1,0.04481302139722513,10.0,450
A,Q1,0.279255017553498,10.0,450
A,C2,-0.2283639423137466,10.0,450
R100,C1,-0.2519648461817684,10.0,451
R100,Q1,-0.13009104584809464,10.0,451
R100,C2,0.24702956031799536,10.0,451
A,C1,0.1874295791341441,10.0,451
A,Q1,0.11985720318140412,10.0,451
A,C2,-0.17742035803240913,10.0,451
R100,C1,-0.2529440536889536,10.0,452
R100,Q1,-0.1764739758245406,10.0,452
R100,C2,0.21489922644115053,10.0,452
A,C1,-0.00334501019144516,10.0,452
A,Q1,0.10610015017866664,10.0,452
A,C2,-0.2343277716460412,10.0,452
R100,C1,-0.22836603299534516,10.0,453
R100,Q1,-0.23340712926002158,10.0,453
R100,C2,0.19136668383326344,10.0,453
A,C1,0.10608347608102356,10.0,453
A,Q1,-0.01847217131717762,10.0,453
A,C2,-0.11530720253878962,10.0,453
R100,C1,0.1312747435354515,10.0,454
R100,Q1,-0.15075877684109676,10.0,454
R100,C2,-0.2593462675332069,10.0,454
A,C1,0.06378992032493008,10.0,454
A,Q1,-0.07055355021329549,10.0,454
A,C2,-0.32470266220753097,10.0,454
R100,C1,-0.2541675666863032,10.0,456
R100,Q1,-0.13975238714064428,10.0,456
R100,C2,0.2396311813758506,10.0,456
A,C1,-0.020099344093098857,10.0,456
A,Q1,-0.1835025358430052,10.0,456
A,C2,0.055846028700473255,10.0,456
R100,C1,-0.2558025969281399,10.0,457
R100,Q1,-0.1522749146309843,10.0,457
R100,C2,0.22681145587553592,10.0,457
A,C1,-0.27791652133008216,10.0,457
A,Q1,0.01470177197295146,10.0,457
A,C2,0.2387940239131925,10.0,457
R100,C1,-0.24580180653269595,10.0,458
R100,Q1,-0.1422938493385168,10.0,458
R100,C2,0.2406273081824554,10.0,458
A,C1,0.3071584849201097,10.0,458
A,Q1,-0.1073796352950056,10.0,458
A,C2,-0.2018067222786211,10.0,458
R100,C1,-0.22268937025546692,10.0,459
R100,Q1,-0.24257594535157775,10.0,459
R100,C2,0.18904126191955553,10.0,459
A,C1,0.12360508847797451,10.0,459
A,Q1,-0.1631580497069564,10.0,459
A,C2,-0.21027555640020584,10.0,459
R100,C1,0.11810250322045063,10.0,460
R100,Q1,-0.20429670680819692,10.0,460
R100,C2,-0.10283457577852056,10.0,460
A,C1,0.11214330505862465,10.0,460
A,Q1,-0.1764277704678859,10.0,460
A,C2,-0.18645455292282348,10.0,460
R100,C1,-0.25281041590409564,10.0,463
R100,Q1,-0.15565395042413283,10.0,463
R100,C2,0.22907811404838335,10.0,463
A,C1,0.306842323353503,10.0,463
A,Q1,-0.04543564692863409,10.0,463
A,C2,-0.20081632763759877,10.0,463
R100,C1,-0.2517148997151028,10.0,464
R100,Q1,-0.16046069326923884,10.0,464
R100,C2,0.23458282621555468,10.0,464
A,C1,-0.18137449308311462,10.0,464
A,Q1,-0.17226634391234885,10.0,464
A,C2,0.2323211451814799,10.0,464
R100,C1,-0.25428441605050617,10.0,465
R100,Q1,-0.10725493996506424,10.0,465
R100,C2,0.2451052152785179,10.0,465
A,C1,0.04677653819119361,10.0,465
A,Q1,-0.05507075034539911,10.0,465
A,C2,-0.18039284501226605,10.0,465
R100,C1,-0.270839639354731,10.0,466
R100,Q1,-0.06453924510385828,10.0,466
R100,C2,0.2646355534957138,10.0,466
A,C1,-0.2989143901280771,10.0,466
A,Q1,0.06110714329221525,10.0,466
A,C2,0.22125167548192465,10.0,466
R100,C1,-0.2468329390196781,10.0,467
R100,Q1,-0.17820887139393937,10.0,467
R100,C2,0.21226675133271622,10.0,467
A,C1,0.24674025893968818,10.0,467
A,Q1,0.09793908547218738,10.0,467
A,C2,-0.2775587721021253,10.0,467
R100,C1,-0.24348818278325163,10.0,468
R100,Q1,-0.15191485300342553,10.0,468
R100,C2,0.2357806827144412,10.0,468
A,C1,0.18456941794287596,10.0,468
A,Q1,-0.1935180441102789,10.0,468
A,C2,-0.1644910564019366,10.0,468
R100,C1,-0.2550457633192951,10.0,470
R100,Q1,-0.10565643495050024,10.0,470
R100,C2,0.25081523278330425,10.0,470
A,C1,-0.14624865678074905,10.0,470
A,Q1,-0.2105991542536636,10.0,470
A,C2,0.15134815165832458,10.0,470
R100,C1,0.002483345618730769,10.0,471
R100,Q1,-0.13484605310456815,10.0,471
R100,C2,0.20441742387089182,10.0,471
A,C1,-0.05264456911006423,10.0,471
A,Q1,-0.06513874045515404,10.0,471
A,C2,0.10882988294450135,10.0,471
R100,C1,-0.2474280468642792,10.0,472
R100,Q1,-0.1455458471600234,10.0,472
R100,C2,0.2382179635868842,10.0,472
A,C1,0.08086629750043299,10.0,472
A,Q1,-0.09186209013934532,10.0,472
A,C2,-0.1615228443973951,10.0,472
R100,C1,-0.2529460372558854,10.0,473
R100,Q1,-0.12646504142493808,10.0,473
R100,C2,0.25845495668542473,10.0,473
A,C1,0.1845312530599178,10.0,473
A,Q1,-0.09834008673877345,10.0,473
A,C2,-0.08189785135176224,10.0,473
R100,C1,-0.2655016447030404,10.0,474
R100,Q1,-0.09069766910346082,10.0,474
R100,C2,0.2622139868094693,10.0,474
A,C1,0.17867133212825057,10.0,474
A,Q1,0.19068681895049225,10.0,474
A,C2,-0.2414032448375122,10.0,474
R100,C1,-0.22843295202362218,10.0,475
R100,Q1,-0.18039207372850538,10.0,475
R100,C2,0.23291707848477108,10.0,475
A,C1,0.14729692223594246,10.0,475
A,Q1,-0.26782780928189287,10.0,475
A,C2,-0.017806501135095243,10.0,475
R100,C1,-0.2802755655338437,10.0,477
R100,Q1,0.0158180407754858,10.0,477
R100,C2,0.2642232993709972,10.0,477
A,C1,-0.1285567623716264,10.0,477
A,Q1,-0.14058173847959518,10.0,477
A,C2,0.19294386254556703,10.0,477
R100,C1,-0.24095939198512323,10.0,479
R100,Q1,-0.18329562082771997,10.0,479
R100,C2,0.2292032546149248,10.0,479
A,C1,0.1542911120319914,10.0,479
A,Q1,-0.04298043543925915,10.0,479
A,C2,-0.23845511825696958,10.0,479
R100,C1,0.2625168381908824,10.0,480
R100,Q1,-0.2680514128903791,10.0,480
R100,C2,-0.08300728968860424,10.0,480
A,C1,0.1849247930865496,10.0,480
A,Q1,-0.25244572891484857,10.0,480
A,C2,-0.042484796545626854,10.0,480
R100,C1,-0.2524258204775103,10.0,482
R100,Q1,-0.11440551624514135,10.0,482
R100,C2,0.24637499363702037,10.0,482
A,C1,0.2155289303548583,10.0,482
A,Q1,-0.253273295553394,10.0,482
A,C2,-0.11753174927587177,10.0,482
R100,C1,0.20602705326069448,10.0,483
R100,Q1,-0.2015318843840915,10.0,483
R100,C2,-0.15927550888134986,10.0,483
A,C1,0.004764451453575042,10.0,483
A,Q1,-0.02970409647738949,10.0,483
A,C2,-0.2923141704349695,10.0,483
R100,C1,0.2549991198113325,10.0,484
R100,Q1,-0.25856353983332536,10.0,484
R100,C2,-0.097853922552224,10.0,484
A,C1,0.17011901115935824,10.0,484
A,Q1,-0.2463916683627899,10.0,484
A,C2,-0.09289862537748848,10.0,484
R100,C1,-0.2745754012820506,10.0,486
R100,Q1,-0.06291468562605712,10.0,486
R100,C2,0.26356767667243747,10.0,486
A,C1,0.10774612172986038,10.0,486
A,Q1,0.01828397835736761,10.0,486
A,C2,-0.08726619400017725,10.0,486
R100,C1,-0.2776059680056645,10.0,488
R100,Q1,-0.029222087945272368,10.0,488
R100,C2,0.26135532251133026,10.0,488
A,C1,0.11916478973665971,10.0,488
A,Q1,0.002462595269396261,10.0,488
A,C2,-0.14256910802573006,10.0,488
R100,C1,-0.26473464325391133,10.0,491
R100,Q1,-0.09494152060469736,10.0,491
R100,C2,0.25963843544148946,10.0,491
A,C1,0.2252102395451438,10.0,491
A,Q1,0.10868045461854742,10.0,491
A,C2,-0.24122771732184914,10.0,491
R100,C1,-0.26893102531359897,10.0,493
R100,Q1,-0.06352380636629085,10.0,493
R100,C2,0.26623429028516776,10.0,493
A,C1,0.2260406366013997,10.0,493
A,Q1,-0.14452944951776917,10.0,493
A,C2,-0.14017184714847142,10.0,493
R100,C1,-0.26665438301859484,10.0,494
R100,Q1,-0.10027437536682492,10.0,494
R100,C2,0.2529532079176574,10.0,494
A,C1,0.23518106992022184,10.0,494
A,Q1,-0.16900727501135415,10.0,494
A,C2,-0.08772494947349975,10.0,494
R100,C1,-0.24286606362790844,10.0,495
R100,Q1,-0.16061972903016644,10.0,495
R100,C2,0.24613324924342875,10.0,495
A,C1,-0.22732117839161148,10.0,495
A,Q1,-0.19612623724456718,10.0,495
A,C2,0.2289328654595336,10.0,495
R100,C1,-0.22709965198009835,10.0,497
R100,Q1,-0.2371726679428429,10.0,497
R100,C2,0.18822553088931443,10.0,497
A,C1,0.07696300938268912,10.0,497
A,Q1,-0.08925486228030935,10.0,497
A,C2,-0.22477668036893333,10.0,497
R100,C1,-0.26385986517811344,10.0,498
R100,Q1,-0.09126160949982731,10.0,498
R100,C2,0.2632338797310507,10.0,498
A,C1,-0.1647749528260279,10.0,498
A,Q1,-0.19183677765563206,10.0,498
A,C2,0.23885257919865407,10.0,498
R100,C1,-0.2306918603414101,10.0,499
R100,Q1,-0.1928983826933747,10.0,499
R100,C2,0.22309371151841323,10.0,499
A,C1,0.0930613850886856,10.0,499
A,Q1,-0.22632506266909247,10.0,499
A,C2,-0.1653508975350415,10.0,499
R100,C1,0.0018999723888250047,10.0,500
R100,Q1,-0.13539790589644174,10.0,500
R100,C2,0.04263840618721091,10.0,500
A,C1,-0.19826295255650916,10.0,500
A,Q1,0.07033698600838059,10.0,500
A,C2,-0.021670822598064608,10.0,500
R100,C1,-0.2520475641111154,10.0,502
R100,Q1,-0.13841029462411514,10.0,502
R100,C2,0.24387891225235225,10.0,502
A,C1,0.02619860056151013,10.0,502
A,Q1,0.0033497378119100867,10.0,502
A,C2,-0.17379047480785265,10.0,502
R100,C1,-0.24380101030505372,10.0,503
R100,Q1,-0.18311882278939748,10.0,503
R100,C2,0.21619442755355925,10.0,503
A,C1,0.1498489128564343,10.0,503
A,Q1,-0.15468564864290626,10.0,503
A,C2,-0.17590311774703543,10.0,503
R100,C1,-0.25659933979511423,10.0,505
R100,Q1,-0.10742858900677162,10.0,505
R100,C2,0.24770557404749563,10.0,505
A,C1,-0.21542600628752603,10.0,505
A,Q1,-0.10261531432140045,10.0,505
A,C2,0.16623856157477657,10.0,505
R100,C1,-0.24499095940248264,10.0,507
R100,Q1,-0.16890972226260637,10.0,507
R100,C2,0.22983338920981763,10.0,507
A,C1,0.21211427145536413,10.0,507
A,Q1,-0.0025493427908651754,10.0,507
A,C2,-0.13895383031758576,10.0,507
R100,C1,-0.2620282731315658,10.0,508
R100,Q1,-0.09105952830989994,10.0,508
R100,C2,0.26293356892488373,10.0,508
A,C1,0.19634834529326436,10.0,508
A,Q1,-0.012132249335609573,10.0,508
A,C2,-0.1593994102724161,10.0,508
R100,C1,0.08537866917887978,10.0,509
R100,Q1,-0.2029598408489416,10.0,509
R100,C2,0.022781174427507798,10.0,509
A,C1,0.11020098752978638,10.0,509
A,Q1,-0.22069446384551997,10.0,509
A,C2,0.06129162680051406,10.0,509
R100,C1,-0.2575766612758071,10.0,510
R100,Q1,-0.13288355580294844,10.0,510
R100,C2,0.2335970023149418,10.0,510
A,C1,0.1077657001007026,10.0,510
A,Q1,-0.13374788265233664,10.0,510
A,C2,-0.21934345474905692,10.0,510
R100,C1,0.14547121166828916,10.0,512
R100,Q1,-0.12436692751596178,10.0,512
R100,C2,0.12840056408495618,10.0,512
A,C1,-0.17865284685113053,10.0,512
A,Q1,0.10439025412745313,10.0,512
A,C2,0.1639888596329758,10.0,512
R100,C1,-0.2593397427017579,10.0,514
R100,Q1,-0.10768179982195566,10.0,514
R100,C2,0.2519648589990178,10.0,514
A,C1,-0.26895667386620037,10.0,514
A,Q1,0.038789902034364034,10.0,514
A,C2,0.23765424043274894,10.0,514
R100,C1,-0.24922160179029396,10.0,515
R100,Q1,-0.14601300984820562,10.0,515
R100,C2,0.23027045348181432,10.0,515
A,C1,0.06437757274137805,10.0,515
A,Q1,-0.06705943475939838,10.0,515
A,C2,-0.0770205066377222,10.0,515
R100,C1,-0.26037585851811135,10.0,516
R100,Q1,-0.10270051826644719,10.0,516
R100,C2,0.2606407872511133,10.0,516
A,C1,0.2641083426227944,10.0,516
A,Q1,0.07403747544929833,10.0,516
A,C2,-0.2510528890978555,10.0,516
R100,C1,-0.25296354702162394,10.0,517
R100,Q1,-0.13211048370750333,10.0,517
R100,C2,0.2470203828877506,10.0,517
A,C1,0.006198649950872012,10.0,517
A,Q1,-0.1088203179632008,10.0,517
A,C2,0.02484547609472491,10.0,517
R100,C1,-0.2436377306356708,10.0,518
R100,Q1,-0.16653351382751622,10.0,518
R100,C2,0.24028230721674823,10.0,518
A,C1,-0.26718114370776863,10.0,518
A,Q1,-0.05887239928196747,10.0,518
A,C2,0.2106563234116951,10.0,518
R100,C1,0.11470774646403947,10.0,520
R100,Q1,-0.11374815282133145,10.0,520
R100,C2,-0.09882886956615321,10.0,520
A,C1,-0.001142237060936476,10.0,520
A,Q1,0.009007450534299502,10.0,520
A,C2,-0.09890339764421399,10.0,520
R100,C1,-0.24258399694776592,10.0,521
R100,Q1,-0.15956122822784222,10.0,521
R100,C2,0.24347816247357726,10.0,521
A,C1,0.12593846124899757,10.0,521
A,Q1,0.23339082713124826,10.0,521
A,C2,-0.15038258409786923,10.0,521
R100,C1,-0.2809162103130996,10.0,522
R100,Q1,-0.05816686671093913,10.0,522
R100,C2,0.2520140852729181,10.0,522
A,C1,0.1710542905781983,10.0,522
A,Q1,-0.008780669977592045,10.0,522
A,C2,-0.1486267884107527,10.0,522
R100,C1,-0.2408874718576987,10.0,523
R100,Q1,-0.17407027781346496,10.0,523
R100,C2,0.24065256409367095,10.0,523
A,C1,0.21563778592612545,10.0,523
A,Q1,-0.138689323160729,10.0,523
A,C2,-0.19819418812483547,10.0,523
R100,C1,0.06519938046049811,10.0,524
R100,Q1,-0.16000799529081783,10.0,524
R100,C2,-0.15218949403835216,10.0,524
A,C1,-0.03943704553506543,10.0,524
A,Q1,0.025173721952922397,10.0,524
A,C2,-0.33352681267436485,10.0,524
R100,C1,0.1603289173844873,10.0,526
R100,Q1,-0.21099758013635952,10.0,526
R100,C2,0.2442335381186577,10.0,526
A,C1,-0.07525242210698264,10.0,526
A,Q1,0.1461304011226355,10.0,526
A,C2,-0.2081556873793649,10.0,526
R100,C1,-0.23568969782499372,10.0,527
R100,Q1,-0.20381996714424966,10.0,527
R100,C2,0.215090709442513,10.0,527
A,C1,0.23373594364057376,10.0,527
A,Q1,0.17685547354596515,10.0,527
A,C2,-0.2239507754693655,10.0,527
R100,C1,-0.26126505965505725,10.0,528
R100,Q1,-0.10098807746840113,10.0,528
R100,C2,0.26043240005835333,10.0,528
A,C1,0.15477040376763984,10.0,528
A,Q1,0.08776368356616515,10.0,528
A,C2,-0.18358641205620704,10.0,528
R100,C1,0.1995993796006696,10.0,529
R100,Q1,-0.21620175683194667,10.0,529
R100,C2,-0.012521632641478262,10.0,529
A,C1,0.13985561756364717,10.0,529
A,Q1,-0.14667929660646264,10.0,529
A,C2,-0.16689591439039222,10.0,529
R100,C1,-0.24801022995247812,10.0,531
R100,Q1,-0.14598431512135415,10.0,531
R100,C2,0.23536051037062172,10.0,531
A,C1,0.18280926272374562,10.0,531
A,Q1,-0.2433623532546702,10.0,531
A,C2,-0.07271717773757089,10.0,531
R100,C1,0.20933141531185034,10.0,532
R100,Q1,-0.20223448373587558,10.0,532
R100,C2,-0.09891072431168367,10.0,532
A,C1,0.0776333426166996,10.0,532
A,Q1,-0.011070859827813117,10.0,532
A,C2,-0.1578979769927066,10.0,532
R100,C1,-0.09532332868066866,10.0,533
R100,Q1,0.07652115507686498,10.0,533
R100,C2,-0.017889171339985233,10.0,533
A,C1,-0.0729376750018382,10.0,533
A,Q1,0.06848319978910888,10.0,533
A,C2,0.03792118998905505,10.0,533
R100,C1,-0.24245883532155954,10.0,534
R100,Q1,-0.18785110935292723,10.0,534
R100,C2,0.22339549467525616,10.0,534
A,C1,0.2515997513323149,10.0,534
A,Q1,0.08201676799380837,10.0,534
A,C2,-0.27268645937199526,10.0,534
R100,C1,-0.22684703191531413,10.0,535
R100,Q1,-0.23921271199768268,10.0,535
R100,C2,0.18454388055401053,10.0,535
A,C1,0.06412419154372673,10.0,535
A,Q1,-0.07909433215611078,10.0,535
A,C2,-0.22178616077614316,10.0,535
R100,C1,-0.2656303738731627,10.0,536
R100,Q1,-0.04763800060332051,10.0,536
R100,C2,0.2564484088409698,10.0,536
A,C1,0.07367775302679153,10.0,536
A,Q1,-0.047274868349208445,10.0,536
A,C2,-0.06153742139098956,10.0,536
R100,C1,0.14152266901644142,10.0,537
R100,Q1,-0.18521686153409364,10.0,537
R100,C2,-0.07101272860154646,10.0,537
A,C1,-0.07747588112129561,10.0,537
A,Q1,0.12549860537590343,10.0,537
A,C2,-0.24274258688217604,10.0,537
R100,C1,-0.27126802423285856,10.0,538
R100,Q1,-0.028443230732199707,10.0,538
R100,C2,0.267192940669121,10.0,538
A,C1,0.22746016925633217,10.0,538
A,Q1,-0.004977548711194643,10.0,538
A,C2,-0.204283754490958,10.0,538
R100,C1,0.1590085098692241,10.0,539
R100,Q1,-0.17638774684895922,10.0,539
R100,C2,-0.11559949675272807,10.0,539
A,C1,-0.014737337263446077,10.0,539
A,Q1,-0.011829740597361091,10.0,539
A,C2,-0.3216655610899581,10.0,539
R100,C1,-0.22471496332206445,10.0,540
R100,Q1,-0.2419763992351387,10.0,540
R100,C2,0.1839467620437507,10.0,540
A,C1,0.15263270832970985,10.0,540
A,Q1,-0.18100828522946388,10.0,540
A,C2,-0.23337573845163276,10.0,540
R100,C1,-0.25102285272764674,10.0,541
R100,Q1,-0.12683442078895804,10.0,541
R100,C2,0.24650233066148408,10.0,541
A,C1,-0.05808387650080068,10.0,541
A,Q1,0.08712715767371673,10.0,541
A,C2,-0.1766702855263527,10.0,541
R100,C1,-0.2571391922625318,10.0,542
R100,Q1,-0.12983047408864384,10.0,542
R100,C2,0.2399480341345465,10.0,542
A,C1,-0.30223237568390265,10.0,542
A,Q1,0.01880022677652149,10.0,542
A,C2,0.17058978687903995,10.0,542
R100,C1,0.2617190186508969,10.0,543
R100,Q1,-0.26283358312065747,10.0,543
R100,C2,-0.015238132524088545,10.0,543
A,C1,0.12631558207619176,10.0,543
A,Q1,-0.23848153741438352,10.0,543
A,C2,0.03792937340429841,10.0,543
R100,C1,-0.23905659126887094,10.0,544
R100,Q1,-0.13660684400716883,10.0,544
R100,C2,0.25497395428249686,10.0,544
A,C1,0.1501878115591663,10.0,544
A,Q1,-0.2530669609779091,10.0,544
A,C2,-0.055127626443046654,10.0,544
R100,C1,-0.27489852567784373,10.0,545
R100,Q1,-0.03489667835753132,10.0,545
R100,C2,0.26920922970565936,10.0,545
A,C1,0.24904731571472685,10.0,545
A,Q1,-0.11042138950967101,10.0,545
A,C2,-0.13970457257460986,10.0,545
R100,C1,-0.23409854118140644,10.0,546
R100,Q1,-0.18762813880895032,10.0,546
R100,C2,0.2296462806121711,10.0,546
A,C1,-0.03274007660866621,10.0,546
A,Q1,-0.2251917426915451,10.0,546
A,C2,0.07858115800433665,10.0,546
R100,C1,-0.23060845462169977,10.0,547
R100,Q1,-0.22015967528036537,10.0,547
R100,C2,0.20297408278519768,10.0,547
A,C1,0.04951746072993871,10.0,547
A,Q1,-0.11980849935531955,10.0,547
A,C2,-0.21786993071765445,10.0,547
R100,C1,-0.25252075586374184,10.0,548
R100,Q1,-0.14090774139828677,10.0,548
R100,C2,0.2390871096532902,10.0,548
A,C1,0.23047156571953084,10.0,548
A,Q1,0.00923048149290996,10.0,548
A,C2,-0.20085539713027564,10.0,548
R100,C1,-0.24091190096607984,10.0,549
R100,Q1,-0.1611964119883535,10.0,549
R100,C2,0.235736172471995,10.0,549
A,C1,0.17338318790863094,10.0,549
A,Q1,0.15935330210378493,10.0,549
A,C2,-0.18968668522384205,10.0,549
R100,C1,-0.2694028393525987,10.0,550
R100,Q1,-0.0534581566311302,10.0,550
R100,C2,0.26072792540963685,10.0,550
A,C1,0.2409694031345981,10.0,550
A,Q1,-0.02440381710181055,10.0,550
A,C2,-0.21488675609964758,10.0,550
R100,C1,-0.24801857750517192,10.0,551
R100,Q1,-0.17843739704479547,10.0,551
R100,C2,0.21699224975490752,10.0,551
A,C1,0.2128629786972109,10.0,551
A,Q1,-0.11659118734305404,10.0,551
A,C2,-0.11158093613600549,10.0,551
R100,C1,-0.2601781612744027,10.0,552
R100,Q1,-0.11193842785674378,10.0,552
R100,C2,0.24801447306458907,10.0,552
A,C1,0.2949689837916065,10.0,552
A,Q1,-0.07974376298944205,10.0,552
A,C2,-0.10619107596620302,10.0,552
R100,C1,0.160953756975979,10.0,553
R100,Q1,-0.20815980962918498,10.0,553
R100,C2,-0.0739204460038487,10.0,553
A,C1,-0.008390126246492359,10.0,553
A,Q1,0.04702200657468139,10.0,553
A,C2,-0.26527801248262506,10.0,553
R100,C1,-0.26969931748865206,10.0,555
R100,Q1,-0.0729656697163109,10.0,555
R100,C2,0.2651296508330994,10.0,555
A,C1,0.30468459192349767,10.0,555
A,Q1,-0.09716918755313148,10.0,555
A,C2,-0.1800997157235394,10.0,555
R100,C1,-0.24594187611083626,10.0,556
R100,Q1,-0.1508163294721111,10.0,556
R100,C2,0.24797803827481962,10.0,556
A,C1,-0.04729645534865412,10.0,556
A,Q1,0.2355791632252964,10.0,556
A,C2,-0.06783899156746469,10.0,556
R100,C1,-0.2749045616985377,10.0,557
R100,Q1,-0.024367581625644192,10.0,557
R100,C2,0.2687076989532976,10.0,557
A,C1,-0.22970656882760782,10.0,557
A,Q1,0.0621038488058551,10.0,557
A,C2,0.1972778731545289,10.0,557
R100,C1,-0.24610546095575372,10.0,558
R100,Q1,-0.12745953828698264,10.0,558
R100,C2,0.24572119567506803,10.0,558
A,C1,0.2548066451567403,10.0,558
A,Q1,-0.01834943857021939,10.0,558
A,C2,-0.23891424725598512,10.0,558
R100,C1,-0.23782852310113417,10.0,559
R100,Q1,-0.15169973172541473,10.0,559
R100,C2,0.2541803988326417,10.0,559
A,C1,-0.2329160242596833,10.0,559
A,Q1,-0.1606334865796024,10.0,559
A,C2,0.2610253153423629,10.0,559
R100,C1,-0.2680431690504907,10.0,560
R100,Q1,-0.08296412639544949,10.0,560
R100,C2,0.2585441459856562,10.0,560
A,C1,0.2637838519982541,10.0,560
A,Q1,0.07349849703311792,10.0,560
A,C2,-0.24322141335364786,10.0,560
R100,C1,0.19805045932406914,10.0,561
R100,Q1,-0.19849875668450556,10.0,561
R100,C2,0.21306067050836877,10.0,561
A,C1,-0.10282772430129043,10.0,561
A,Q1,-0.024906729450678244,10.0,561
A,C2,0.03037611049134717,10.0,561
R100,C1,-0.2219842302118421,10.0,562
R100,Q1,-0.20812802411713285,10.0,562
R100,C2,0.22818431601414219,10.0,562
A,C1,0.10012716607606255,10.0,562
A,Q1,-0.1698945572945664,10.0,562
A,C2,-0.17931142408226486,10.0,562
R100,C1,-0.22467780369553692,10.0,563
R100,Q1,-0.2094678358725479,10.0,563
R100,C2,0.21337593895496731,10.0,563
A,C1,0.1699087371934348,10.0,563
A,Q1,0.17786682888554492,10.0,563
A,C2,-0.16634151489652396,10.0,563
R100,C1,-0.25322983412506717,10.0,564
R100,Q1,-0.14023584857245974,10.0,564
R100,C2,0.22790919564657153,10.0,564
A,C1,0.2759972109400156,10.0,564
A,Q1,0.05571717628392461,10.0,564
A,C2,-0.2569274005487087,10.0,564
R100,C1,0.09709597858413314,10.0,565
R100,Q1,-0.17465814686676862,10.0,565
R100,C2,0.08868756335034031,10.0,565
A,C1,-0.17533855471096838,10.0,565
A,Q1,0.19331449501621067,10.0,565
